date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-02-08,Daily,2026-02-07 18:30:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=529085,"[총회=광주] ""시민 건강 지키는 가장 가까운 곳, 약사가 있겠다""","24회 남송약사대상은 이성래 동구약사회 부의장이 4회 지오영약사대상은 양은경 약사가 선정됐다. 총회는... (호남지오영), 박상옥(신광약품), 안현준(광주태전) △표창패: 이부연(자연약국), 최인(복있는약국), 서동호... ",local,5,지오영,,
2026-02-08,Daily,2026-02-07 18:20:00,Naver News,https://new.dailypharm.com/user/news/335556?REFERER=NP,"[광주] ""창고형 약국·한약사 문제, 물러서지 않겠다""","(호남지오영), 박상옥(신광약품), 안현준(광주태전) ◆표창패: 이부연(자연약국), 최인(복있는약국), 서동호... 총회의장) ◆제24회 남송약사대상: 이성래(동구약사회 부의장) ◆제4회 지오영약사대상: 양은경(구 해양약국)",local,5,지오영,,
2026-02-08,Daily,2026-02-07 17:12:00,Naver News,https://www.newsway.co.kr/news/view?ud=2026020610344936394,배고픔 참는 다이어트는 왜 실패할까,"이 흐름을 상징적으로 보여주는 사례가 최근 주목받는 위고비, 마운자로, 젭바운드 등의 비만치료제입니다. 지방을 직접 줄이는 방식이 아니라 뇌와 위장에 작용하는 호르몬을 통해 배부르다는 신호를 강화하는... ",local,5,위고비,,
2026-02-08,Daily,2026-02-07 16:16:00,Naver News,https://www.digitaltoday.co.kr/news/articleView.html?idxno=628324,"보로노이, 임상시험 계획 변경 승인 신청…VRN110755 1/2상 확대","초기임상 표적항암제 개발 기업 보로노이(310210)가 2월 6일 공시를 통해 VRN110755의 임상시험 계획 변경 승인을 신청했다고 밝혔다. 이번 신청은 대만 식품의약품청(TFDA)에 제출됐으며, EGFR 변이를 가진 진행성... ",local,5,항암제,,
2026-02-08,Daily,2026-02-07 15:22:00,Naver News,https://magazine.hankyung.com/job-joy/article/202602070657d,[한남대학교 창업중심대학 스타트업 CEO] 뇌·혈관 직접 전달하는 '양친...,"비강(코) 점막을 통할 경우 뇌 후각 신경을 통해 뇌전증, 알츠하이머 치료제는 물론 최근 화제인 위고비(Wegovy) 등 GLP-1 비만치료제를 뇌로 직접 전달할 수 있어, 기존 경구제나 주사제의 한계를 극복할 대안으로... ",local,5,위고비,,
2026-02-08,Daily,2026-02-07 14:33:00,Naver News,https://health.chosun.com/site/data/html_dir/2026/02/06/2026020603681.html,미용 목적의 다이어트 약? 정상 체중이 위고비 맞으면…,"새해를 맞아 다이어트를 결심하는 이들이 늘면서, 체중감량에 대한 조급함 속에 비만치료제의 무분별한 사용과 오남용이 새로운 사회적 문제로 떠오르고 있다. 특히 SNS와 온라인 커뮤니티를 중심으로 ‘살 빠지는 주사’... ",local,5,위고비,,
2026-02-08,Daily,2026-02-07 11:41:00,Naver News,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003204571&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,"[시니어그룹] 치료 받지 말라, 고기 먹지 말라... 암환자에게 이런 게 진...","암세포를 직접 겨냥하는 기존 항암제와 달리 인체 면역체계를 깨워 암세포를 공격하게 하는 '면역항암제'가 개발됐다는 소식도 들려온다. 당장 암이라는 난제가 풀린 것은 아니지만, 낙관을 가져볼 수 있는 얘기들이다.... ",local,5,항암제,,
2026-02-08,Daily,2026-02-07 11:29:00,Naver News,https://www.hankyung.com/article/2026020704737,"""20분 만에 의식 잃었다""…40대女에 무슨 일이","식품의약품안전처는 SNS와 온라인 쇼핑몰에서 위고비, 삭센다 등 처방이 필요한 비만치료제를 불법 광고·판매한 게시물 수백 건을 적발했다고 밝혔다. 당국은 체중감량 주사제는 의료진의 진단과 처방을 거쳐야 하며... ",local,5,위고비,,
2026-02-08,Daily,2026-02-07 11:20:00,Naver News,https://www.joongdo.co.kr/web/view.php?key=20260207010002567,"금산군보건소, 사전연명의료의향서 등록 연중 시행","대상이 되는 연명의료에는 심폐소생술, 혈액투석, 항암제 투여, 인공호흡기, 체외생명유지술, 수혈, 혈압상승제 투여 등이 포함된다. 이를 통해 환자 본인의 의사를 존중함으로써 삶을 존엄하게 마무리할 수 있도록 돕기... ",local,5,항암제,,
2026-02-08,Daily,2026-02-07 10:20:00,Naver News,https://www.lecturernews.com/news/articleView.html?idxno=196407,[나동준 시선의 ESG] 숲이 주는 항암 치료: 탄소 중립이 곧 생존인 이유,"항암제가 아니다. 숲에서 걷고, 숨 쉬고, 머무는 것만으로 이런 일이 일어난다. 숲은 일회성 치료제가 아니라, 우리 몸의 면역 체계를 장기적으로 재프로그래밍하는 자연 백신인 셈이다. 그 비밀은 나무가 내뿜는... ",local,5,항암제,,
