date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,strategic_score,lgbm_component,strategic_score_norm,final_score,is_top20
2026-07-30,Distribution,2026-07-31 06:22:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3009120,"4000여 개 '착시'에 갇힌 의약품유통업계… ""진짜와 구분해야"" - 의학신문",국내 의약품 유통업계가 억울한 눈총을 받고 있다. 전국에서 영업활동을 전개하고 있는 의약품유통업체 수가 4000~5000여 개에.,[의학신문·일간보사=김상일 기자]국내 의약품 유통업계가 억울한 눈총을 받고 있다. 전국에서 영업활동을 전개하고 있는 의약품유통업체 수가 4000~5000여 개에,local,10,의약품유통,,,0.9896500034493853,,13.0,9.896500034493853,5.909090909090909,8.301536384332675,True
2026-07-30,Distribution,2026-07-28 05:56:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=539229,"올리브영 버금가는 약국, 플랫폼이 바꾸는 화장품 유통 - 약사공론",화장품 매장이 아닌 ‘약국’ 문을 열고 들어가 화장품을 고르는 풍경은 한동안 낯선 것이었습니다. 올리브영으로 대변되는 헬스앤뷰티(H&B) 스토어의 독주와 다이소.,화장품 매장이 아닌 ‘약국’ 문을 열고 들어가 화장품을 고르는 풍경은 한동안 낯선 것이었습니다. 올리브영으로 대변되는 헬스앤뷰티(H&B) 스토어의 독주와 다이소,local,10,바로팜,,,0.9557286978213859,,13.0,9.55728697821386,5.909090909090909,8.09800855056468,True
2026-07-30,Distribution,2026-07-30 15:35:00,Naver News,https://www.hankyung.com/article/2026073048191,"대웅제약, 일정 기준 갖춰야 의약품 도매…'블록형 유통망' 공정위 넘었다","대웅제약, 일정 기준 갖춰야 의약품 도매…'블록형 유통망' 공정위 넘었다, 양병훈 기자, IT/과학.","대웅제약, 일정 기준 갖춰야 의약품 도매…'블록형 유통망' 공정위 넘었다, 양병훈 기자, IT/과학",local,10,의약품유통,,,0.916510554491514,,13.0,9.16510554491514,5.909090909090909,7.862699690585448,True
2026-07-30,Distribution,2026-07-30 15:38:00,Naver News,https://www.hankyung.com/article/2026073048111,신약·화장품부터 식품까지…제약사 '두 번째 심장'이 뛴다,"신약·화장품부터 식품까지…제약사 '두 번째 심장'이 뛴다, 한미사이언스, 건기식 '엔플' 출시 GC녹십자, 희소질환 신약·백신 개발 대웅제약, 의약품 유통체계 혁신 유한양행, 항암·대사·면역 신약 개발 집중 SK바사, 글로벌 백신 플랫폼 기업 변신 종근당, 미래 바이오 기업 탈바꿈.","신약·화장품부터 식품까지…제약사 '두 번째 심장'이 뛴다, 한미사이언스, 건기식 '엔플' 출시 GC녹십자, 희소질환 신약&middot;백신 개발 대웅제약, 의약품 유통체계 혁신 유한양행, 항암&middot;대사&middot;면역 신약 개발 집중 SK바사, 글로벌 백신 플랫폼 기업 변신 종근당, 미래 바이오 기업 탈바꿈",local,10,의약품유통,,,0.8987830531219352,,13.0,8.987830531219352,5.909090909090909,7.756334682367974,False
2026-07-30,Distribution,2026-07-30 16:06:00,Naver News,https://www.asiatoday.co.kr/kn/view.php?key=20260730001602462,"셀트리온 ‘지피덤’, 레디영약국 전점 입점…약국 유통망 확대",셀트리온의 바이오 더마 코스메틱 브랜드 ‘지피덤(zipiderm)’이 프리미엄 약국 채널인 레디영약국 전점에 약국 전용 이지에프(EGF) 라인 4종을 입점했다고 30일 밝혔다. 이번 입점으로 지피덤 제품은 명동과 성수 등 주요 상권에 위치한 레디영약국에서 판매된다.,셀트리온의 바이오 더마 코스메틱 브랜드 ‘지피덤(zipiderm)’이 프리미엄 약국 채널인 레디영약국 전점에 약국 전용 이지에프(EGF) 라인 4종을 입점했다고 30일 밝혔다. 이번 입점으로 지피덤 제품은 명동과 성수 등 주요 상권에 위치한 레디영약국에서 판매된다. 레..,local,10,바로팜,,,0.8887716620870993,,13.0,8.887716620870993,5.909090909090909,7.69626633615896,False
2026-07-30,Client,2026-07-29 06:00:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=539388,약가유연제 도입 3개월 만에 신약 24개 적용…제도 활용 본격화 - 약사공론,약가유연계약제(약가유연제·이중약가제)가 시행 3개월 만에 적용 품목을 빠르게 늘려가고 있다. 28일 확정된 8월 1일자 '약제 급여 목록 및 급여 상한금액표'를.,약가유연계약제(약가유연제·이중약가제)가 시행 3개월 만에 적용 품목을 빠르게 늘려가고 있다. 28일 확정된 8월 1일자 '약제 급여 목록 및 급여 상한금액표'를,local,10,암젠,,,0.9612001701517696,,10.0,9.612001701517697,4.545454545454545,7.5853828390924365,True
2026-07-30,Client,2026-07-30 07:02:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3009298,"식약처, GLP-1 비만치료제 '나눠맞기' 경고...의료기관에 적정 사용 당부 - 의학신문","식품의약품안전처가 GLP-1 계열 비만치료제의 오남용과 불법 유통, 이른바 '나눠맞기' 사례가 확산되자 의료기관과 약국을 대상으.","[의학신문·일간보사=이재원 기자] 식품의약품안전처가 GLP-1 계열 비만치료제의 오남용과 불법 유통, 이른바 '나눠맞기' 사례가 확산되자 의료기관과 약국을 대상으",local,10,마운자로,,,0.956626854509537,,10.0,9.56626854509537,4.545454545454545,7.5579429452390405,True
2026-07-30,Product Approval,2026-07-31 05:58:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=539495,치료환경 변화·판매 부진·안정성 부적합…의약품 3개 품목 공급 중단 - 약사공론,"치료 패러다임 변화와 판매 부진, 안정성시험 부적합 등의 영향으로 국내 유통 중인 의약품 3개 품목의 공급이 중단된다. 해당 품목들은 대체 가능한 의약품이 시장에.","치료 패러다임 변화와 판매 부진, 안정성시험 부적합 등의 영향으로 국내 유통 중인 의약품 3개 품목의 공급이 중단된다. 해당 품목들은 대체 가능한 의약품이 시장에",local,2,적응증,,,0.9539485246043751,,10.0,9.53948524604375,4.545454545454545,7.541872965808068,True
2026-07-30,Client,2026-07-29 17:49:00,Naver News,https://www.mk.co.kr/article/12110753,"""마운자로가 놓친 2% 잡아라"" … K비만약 출격 - 매일경제","핵심 시사점: 그래서 무엇이 달라지는가? 글로벌 빅파마들이 주도하는 비만 치료제 시장에 국내 제약사들이 한국인 맞춤형 약물 개발 및 차별화된 기전 탐색으로 틈새시장을 공략하며 본격적인 경쟁에 나설 것으로 보여요. 📈 특히 한미약품의 '에페글레나타이드'는 국내 최초 GLP-1 계열 비만약으로, 한국인의 체형과 대사 특성에 맞춰 용량 설계 및 위장관계 부작용 감소, 심혈관·신장 보호 효능을 강점으로 내세우며 연내 출시를 앞두고 있어요.","5. 핵심 시사점: 그래서 무엇이 달라지는가?
글로벌 빅파마들이 주도하는 비만 치료제 시장에 국내 제약사들이 한국인 맞춤형 약물 개발 및 차별화된 기전 탐색으로 틈새시장을 공략하며 본격적인 경쟁에 나설 것으로 보여요. 📈 특히 한미약품의 '에페글레나타이드'는 국내 최초 GLP-1 계열 비만약으로, 한국인의 체형과 대사 특성에 맞춰 용량 설계 및 위장관계 부작용 감소, 심혈관·신장 보호 효능을 강점으로 내세우며 연내 출시를 앞두고 있어요. 이는 기존 외산 약물 대비 합리적인 가격과 안정적인 국내 공급망을 통해 경쟁력을 확보하려는 전략으로 풀이됩니다. 🇰🇷
더불어 올릭스는 유전자 수준에서 비만을 제어하는 RNAi 기술을 활용한 'OLX501A'로, HK이노엔은 AI 신약 개발 플랫폼을 통해 비인크레틴 계열 저분자 화합물 치료제로 각각 '제3의 길'을 모색하며 기존 약물의 한계를 극복하려는 움직임을 보이고 있어요. 이는 단순히 체중 감량을 넘어, '요요 현상'이나 기존 약물의 부작용을 개선하고 에너지 대사 자체를 조절하는 등 다각적인 접근을 통해 치료제 시장의 패러다임을 확장하려는 시도로 해석할 수 있답니다. 💡
이러한 국내 제약사들의 움직임은 앞으로 비만 치료제 시장이 더욱 세분화되고, 환자 개개인의 특성에 맞는 맞춤형 치료 옵션이 확대될 가능성을 시사해요. 또한, 글로벌 시장에서의 경쟁력 확보와 더불어 국내 의료 환경 및 환자들의 접근성을 높이는 데 기여할 것으로 기대되므로, 관련 기술 개발 동향과 임상 결과 발표에 주목할 필요가 있습니다. 🔬
다만, 이러한 새로운 치료제들이 기존 약물 대비 얼마나 우수한 효과와 안전성을 입증할 수 있을지, 그리고 안정적인 공급망 구축 및 가격 경쟁력 확보가 성공의 관건이 될 것으로 보여요. 또한, 각 기업이 제시하는 새로운 기전들이 실제 임상 현장에서 얼마나 효과적으로 적용될 수 있을지에 대한 지속적인 검증이 필요할 것입니다. 🤔",local,10,노보노디스크,,,0.9470104999448188,,10.0,9.470104999448187,4.545454545454545,7.500244817850731,True
2026-07-30,BD,2026-07-30 09:40:00,Naver News,http://www.press9.kr/news/articleView.html?idxno=80310,"[Generic Trend]SK플라즈마 레볼레이드 제네릭, 내달 본격 경쟁 돌입","SK플라즈마가 노바티스의 면역성 혈소판감소증 치료제 '레볼레이드(성분명 엘트롬보팍올라민)'의 제네릭 시장에 본격적으로 뛰어든다.보건복지부 '약제 급여 목록 및 급여 상한금액표' 일부개정고시에 따르면 오는 8월 1일부터 SK플라즈마의 레볼레이드 제네릭 '레볼팍정' 2개 품목에 대해 보험급여가 적용된다.오리지널인 레볼레이드는 혈소판 생성을 촉진하는 TPO(혈소판 생성 인자) 수용체 작용제로, 혈소판을 만드는 혈소판전구세포의 활성을 증가시켜 혈소판 수를 올리는 기전의 약물이다. 국내에서는 2010년 허가를 받았다.SK플라즈.","[프레스나인] SK플라즈마가 노바티스의 면역성 혈소판감소증 치료제 '레볼레이드(성분명 엘트롬보팍올라민)'의 제네릭 시장에 본격적으로 뛰어든다.보건복지부 '약제 급여 목록 및 급여 상한금액표' 일부개정고시에 따르면 오는 8월 1일부터 SK플라즈마의 레볼레이드 제네릭 '레볼팍정' 2개 품목에 대해 보험급여가 적용된다.오리지널인 레볼레이드는 혈소판 생성을 촉진하는 TPO(혈소판 생성 인자) 수용체 작용제로, 혈소판을 만드는 혈소판전구세포의 활성을 증가시켜 혈소판 수를 올리는 기전의 약물이다. 국내에서는 2010년 허가를 받았다.SK플라즈",local,10,노바티스,,,0.9423297750444907,,10.0,9.423297750444906,4.545454545454545,7.472160468448762,True
