date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,score_ag_norm,lgbm_score_norm,final_score,strategic_score,lgbm_component,is_top20
2026-06-25,Distribution,2026-06-22 11:06:00,Naver News,http://www.mkhealth.co.kr/news/articleView.html?idxno=79005,[긴급진단 의약품 유통 개선]㊦ 미국·일본도 의약품 유통 개선…더이상 미룰수 없다,"의약품은 연구개발이나 생산만큼 유통 과정이 중요하다. 같은 약이라도 어떤 경로를 거쳐 공급되는지에 따라 환자 접근성과 시장 안정성이 달라질 수 있기 때문이다. 의약품 품절과 사재기, 반품과 대체조제 문제가 반복되는 상황에서 공급망을 보다 투명하게 관리하려는 움직임은 시대적 요청이다. 본지는 국내 의약품 유통 구조의 현주소를 점검하고 글로벌 변화 흐름과 제도 개선 과제를 3회에 걸쳐 살펴본다.","의약품은 연구개발이나 생산만큼 유통 과정이 중요하다. 같은 약이라도 어떤 경로를 거쳐 공급되는지에 따라 환자 접근성과 시장 안정성이 달라질 수 있기 때문이다. 의약품 품절과 사재기, 반품과 대체조제 문제가 반복되는 상황에서 공급망을 보다 투명하게 관리하려는 움직임은 시대적 요청이다. 본지는 국내 의약품 유통 구조의 현주소를 점검하고 글로벌 변화 흐름과 제도 개선 과제를 3회에 걸쳐 살펴본다. 질병 치료에 필수적인 의약품은 유효성은 물론 안정성과 안정성 등을 확보하는 것이 기본이다. 이런 의약품이라도 적기에 공급되지 않으면",local,10,지오영,,,0.9654374894140624,,1.0,0.9654374894140624,11.854837455539062,15.0,9.758062425898437,True
2026-06-25,Distribution,2026-06-19 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=328710,[약업신문]위고비 유통망 합류한 국내 유통사들…콜드체인 경쟁력 주목,자동화 물류센터와 콜드체인 시스템을 갖춘 국내 의약품유통업체들이 위고비 공급망에 참여하며 물류 경쟁력을 인정받고 있다. ©AI 생성 이미지국내 의약품유통업체들이 글로벌 빅파마의 비만치료제 공급망에 잇...,자동화 물류센터와 콜드체인 시스템을 갖춘 국내 의약품유통업체들이 위고비 공급망에 참여하며 물류 경쟁력을 인정받고 있다. ©AI 생성 이미지국내 의약품유통업체들이 글로벌 빅파마의 비만치료제 공급망에 잇...,local,10,지오영,,,0.9653496929255275,1.0,1.0,0.9653496929255275,11.854468710287215,15.0,9.757447850478693,True
2026-06-25,Distribution,2026-06-26 07:06:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=537436,의약품 배송 11시간…'당연한 아침'을 만든다 - 약사공론,최근 의약품 유통체계를 둘러싼 다양한 평가와 개선 필요성이 제기되고 있다. 하지만 국내 의약품 유통망은 이미 전국 약국을 대상으로 촘촘한 배송 체계를 구축해 운영.,최근 의약품 유통체계를 둘러싼 다양한 평가와 개선 필요성이 제기되고 있다. 하지만 국내 의약품 유통망은 이미 전국 약국을 대상으로 촘촘한 배송 체계를 구축해 운영,local,10,의약품유통,,,0.9655037162319533,,1.0,0.9655037162319533,11.055115608174203,13.0,9.758526013623673,True
2026-06-25,Distribution,2026-06-24 13:08:00,Naver News,https://www.startuptoday.co.kr/news/articleView.html?idxno=804503,"[이슈] 에스테틱 의존도 낮춘다…휴메딕스, 약국·브라질서 성장 확대 - 오늘경제",휴메딕스가 에스테틱 중심 사업 구조에서 벗어나기 위한 외연 확장에 속도를 내고 있다. 더마 코스메틱의 약국 유통망을 확대하는 한편 골관절염 주사제의 해외 수출을.,휴메딕스가 에스테틱 중심 사업 구조에서 벗어나기 위한 외연 확장에 속도를 내고 있다. 더마 코스메틱의 약국 유통망을 확대하는 한편 골관절염 주사제의 해외 수출을,local,10,바로팜,,,0.9634392560408856,,1.0,0.9634392560408856,11.04644487537172,13.0,9.744074792286199,False
2026-06-25,Distribution,2026-06-26 06:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=413620,"제약사와 약국을 잇는 모세혈관, 의약품유통 현장을 가다 - 메디파나뉴스",제약사는 약을 만든다. 약국의 약사는 필요한 약을 주문해 진열대를 채워 환자들이 건넨 처방전이나 일반의약품 상담에 따라 필요한 약.,[메디파나뉴스 = 조해진 기자] 제약사는 약을 만든다. 약국의 약사는 필요한 약을 주문해 진열대를 채워 환자들이 건넨 처방전이나 일반의약품 상담에 따라 필요한 약,local,10,의약품유통,,,0.960488205868423,,1.0,0.960488205868423,11.034050464647375,13.0,9.72341744107896,False
2026-06-25,Distribution,2026-06-22 15:00:00,Naver News,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1169384&ref=naverpc,"[메디칼타임즈] DKSH, 브릿지바이오와 전략적 파트너십 체결","DKSH 헬스케어 사업부가 유전 질환 전문 바이오테크 기업 브릿지바이오(BridgeBio)와 파트너십을 체결했다. DKSH가 한국, 호주, 싱가포르, 대만에서 ATTR-CM 치료를 위한 트랜스티레틴 안정화제의 허가 및 환자 접근성 확대를 지원하기 위해 브릿지바이오(BridgeBio)와 전략적 파트너십을 체결했다.제약, 일반의약품(OTC), 컨슈머 헬스, 의료기기 기업을 위한 전략적 헬스케어 비즈니스 파트너이자 마켓 확장 서비스의 선도 기업인 DKSH 헬스케어 사업부는 이번 파트너십 계약에 따라 한국, 호주, 싱가포르, 대만에서 트랜스티레틴 아밀로이드성 심근병증(ATTR-CM) 치료를 위한 트랜스티레틴 안정화제의 허가 및 커머셜라이제이션(commercialization)을 담당하게 된다.해당 제품은 승인된 국가에서 성인 환자의 심혈관계 사망 및 심혈관 관련 입원 위험을 낮추기 위해 야생형 또는 변이형 트랜스티레틴 아밀로이드증 심근병증(ATTR-CM)의 치료제로 사용된다. 트랜스티레틴 아밀로이드증 심근병증(ATTR-CM)은 삶의 질을 저하시키고 반복적인 입원을 유발하며 조기 사망으로 이어질 수 있는 중증 진행성 질환이다.","[메디칼타임즈=문성호 기자]DKSH 헬스케어 사업부가 유전 질환 전문 바이오테크 기업 브릿지바이오(BridgeBio)와 파트너십을 체결했다. DKSH가 한국, 호주, 싱가포르, 대만에서 ATTR-CM 치료를 위한 트랜스티레틴 안정화제의 허가 및 환자 접근성 확대를 지원하기 위해 브릿지바이오(BridgeBio)와 전략적 파트너십을 체결했다.제약, 일반의약품(OTC), 컨슈머 헬스, 의료기기 기업을 위한 전략적 헬스케어 비즈니스 파트너이자 마켓 확장 서비스의 선도 기업인 DKSH 헬스케어 사업부는 이번 파트너십 계약에 따라 한국, 호주, 싱가포르, 대만에서 트랜스티레틴 아밀로이드성 심근병증(ATTR-CM) 치료를 위한 트랜스티레틴 안정화제의 허가 및 커머셜라이제이션(commercialization)을 담당하게 된다.해당 제품은 승인된 국가에서 성인 환자의 심혈관계 사망 및 심혈관 관련 입원 위험을 낮추기 위해 야생형 또는 변이형 트랜스티레틴 아밀로이드증 심근병증(ATTR-CM)의 치료제로 사용된다. 트랜스티레틴 아밀로이드증 심근병증(ATTR-CM)은 삶의 질을 저하시키고 반복적인 입원을 유발하며 조기 사망으로 이어질 수 있는 중증 진행성 질환이다. 이 새로운 치료제는 현재 본 계약 대상 국가들에서 아직 승인되지 않았으며, 향후 판매 및 공급은 각국의 허가와 현지 규정에 따라 진행될 예정이다.DKSH는 인허가 및 학술, 시장 접근성, 성공적인 출시 전략에 대한 전문성을 비롯해 통합적인 커머셜 역량을 바탕으로, 환자의 치료 접근성을 최우선으로 하는 통합 솔루션을 제공할 예정이다. DKSH는 제품의 허가 이후 해당 지역 전반에 걸쳐 이번 바이오테크 혁신 치료제의 도입을 지원할 수 있는 최적의 역량을 갖추고 있다.DKSH 글로벌 헬스케어 사업부 총괄 본부장인 패트릭 그란데(Patrik Grande)는",local,10,DKSH,,,0.9325001285629051,,1.0,0.9325001285629051,10.9165005399642,13.0,9.527500899940335,False
2026-06-25,BD,2026-06-26 06:30:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=139704,"편두통 신약 ‘레이보우’ 철수, 일동제약 “무지개 빛 꿈 만…”",일동제약이 도입한 편두통 치료 신약 '레이보우정(라스미디탄헤미숙신산염ㆍ사진)'이 국내 공급을 중단한다. 건강보험 급여 등재 실패로 시장 안착에 난항을 겪은 데다 원개발사인 일라이 릴리가 글로벌 생산 중단을 결정하면서 결국 국내 시장에서 철수하게 됐다. 25일 식품의약품안전처에 따르면 일동제약은 레이보우에 대한 국내 공급 중단을 보고했다.레이보우는 일동제약이 2013년 미국 바이오기업 콜루시드로부터 국내 도입 계약을 체결하며 확보한 품목이다.,일동제약이 도입한 편두통 치료 신약 '레이보우정(라스미디탄헤미숙신산염ㆍ사진)'이 국내 공급을 중단한다. 건강보험 급여 등재 실패로 시장 안착에 난항을 겪은 데다 원개발사인 일라이 릴리가 글로벌 생산 중단을 결정하면서 결국 국내 시장에서 철수하게 됐다. 25일 식품의약품안전처에 따르면 일동제약은 레이보우에 대한 국내 공급 중단을 보고했다.레이보우는 일동제약이 2013년 미국 바이오기업 콜루시드로부터 국내 도입 계약을 체결하며 확보한 품목이다. 이후 2017년 일라이 릴리가 콜루시드를 인수하면서 라스미디탄의 권리도 릴리로 넘어갔다. 국,local,10,인수,,,0.969665254188288,,1.0,0.969665254188288,10.672594067590811,12.0,9.787656779318016,True
2026-06-25,BD,2026-06-23 12:00:00,Naver News,https://www.dailypharm.com/user/news/339681?REFERER=NP,[데일리팜]피나 59%·두타 61%…탈모약 처방 시장서 제네릭 강세,경구용 전문의약품 탈모치료제 시장에서 제네릭 의약품이 강세를 나타냈다. 피나스테리드 시장에서 제네릭 점유율이 오리지널을 넘어섰고 두타스테리드 성분 시장에서도 제네릭이 60%를 상회했다. 판매 가격이 저렴한 특성상 판매량 기준으로 피나스테리드 제네릭은 점유율이 90%에 육박했다. 보건당국의 탈모치료제 건강보험 급여가 현실화하면 국내 제약사들도 동반 수혜를 볼 것이란….,경구용 전문의약품 탈모치료제 시장에서 제네릭 의약품이 강세를 나타냈다. 피나스테리드 시장에서 제네릭 점유율이 오리지널을 넘어섰고 두타스테리드 성분 시장에서도 제네릭이 60%를 상회했다. 판매 가격이 저렴한 특성상 판매량 기준으로 피나스테리드 제네릭은 점유율이 90%에 육박했다. 보건당국의 탈모치료제 건강보험 급여가 현실화하면 국내 제약사들도 동반 수혜를 볼 것이란…,local,10,오가논,,,0.952413537375338,,1.0,0.952413537375338,10.60013685697642,12.0,9.666894761627365,True
2026-06-25,Distribution,2026-06-18 22:44:00,Naver News,https://www.dailypharm.com/user/news/339585?REFERER=NP,"[데일리팜]부산시약 ""마약퇴치 약사가 앞장선다""…정보 공유의 장 마련",부산광역시약사회(회장 변정석) 마약류 및 약물중독예방센터(센터장 이철희)는 17일 회관 7층 대강당에서 ‘2026년도 세계 마약퇴치의 날 기념 심포지엄’을 열고 마약류 관련 정보 공유의 장을 마련했다. 세계 마약퇴치의 날 40주년을 기념해 열린 이번 행사는 부산시가 주최하고 시약사회 마약류 및 약물중독예방센터가 주관하는 ‘마약 없는 부산 운동 사업’의 일환으로 마련됐다.,부산광역시약사회(회장 변정석) 마약류 및 약물중독예방센터(센터장 이철희)는 17일 회관 7층 대강당에서 ‘2026년도 세계 마약퇴치의 날 기념 심포지엄’을 열고 마약류 관련 정보 공유의 장을 마련했다. 세계 마약퇴치의 날 40주년을 기념해 열린 이번 행사는 부산시가 주최하고 시약사회 마약류 및 약물중독예방센터가 주관하는 ‘마약 없는 부산 운동 사업’의 일환으로 마련됐다. 심포지…,local,10,지오영,,,0.9283317775853208,,1.0,0.9283317775853208,10.498993465858348,12.0,9.498322443097244,False
2026-06-25,BD,2026-06-24 06:02:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/06/24/CZDZ75AKPVAKPGMCPOO3UJOPXE/?utm_source=naver&utm_medium=original&utm_campaign=biz,"해외로 눈 돌리는 씨어스, 붙잡는 대웅…‘AI 헬스케어 파트너십’ 밀당 본격화","해외로 눈 돌리는 씨어스, 붙잡는 대웅AI 헬스케어 파트너십 밀당 본격화 씨어스, 대웅제약 영업망 업고 씽크 시장 점유율 1위   사명 변경·해외 인재 영입중동서 실적 쌓고 美 진출 추진   탈대웅 독자 성장 시동대웅은 재계약·인수 카드 만지작.","해외로 눈 돌리는 씨어스, 붙잡는 대웅AI 헬스케어 파트너십 밀당 본격화 씨어스, 대웅제약 영업망 업고 씽크 시장 점유율 1위   사명 변경·해외 인재 영입중동서 실적 쌓고 美 진출 추진   탈대웅 독자 성장 시동대웅은 재계약·인수 카드 만지작",local,10,다이이찌산쿄,,,0.9219508365688819,,1.0,0.9219508365688819,10.472193513589303,12.0,9.453655855982174,True
2026-06-25,BD,2026-06-24 12:00:00,Naver News,https://www.dailypharm.com/user/news/339708?REFERER=NP,"[데일리팜]비보존제약 38호 신약 어나프라주, 국내 안착이 미국행 열쇠","비보존제약이 국산 38호 신약 어나프라주를 앞세워 국내 시장 안착과 미국 진출에 속도를 내고 있다. 관계사 비보존은 동일 성분인 오피란제린의 미국 임상 3상 재개를 추진 중이며, 비보존제약은 한미약품과 한국다이이찌산쿄의 판매망을 활용해 국내 처방 확대에 나서고 있다. 업계는 국내 상업화 성과가 향후 미국 개발 전략과 글로벌 사업화의 중요한 기반이 될 것으로 보고 있다.","비보존제약이 국산 38호 신약 어나프라주를 앞세워 국내 시장 안착과 미국 진출에 속도를 내고 있다. 관계사 비보존은 동일 성분인 오피란제린의 미국 임상 3상 재개를 추진 중이며, 비보존제약은 한미약품과 한국다이이찌산쿄의 판매망을 활용해 국내 처방 확대에 나서고 있다. 업계는 국내 상업화 성과가 향후 미국 개발 전략과 글로벌 사업화의 중요한 기반이 될 것으로 보고 있다. 어…",local,10,코프로모션,,,0.9287153560598748,,1.0,0.9287153560598748,10.100604495451474,11.0,9.501007492419124,True
2026-06-25,Distribution,2026-06-22 09:18:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=77031,"DKSH, 심근병증치료제 도전…화이자 '빈다맥스'에 '아코라미디스' 맞불",DKSH코리아가 미국 브릿지바이오와 유통·상업화 계약을 맺고 확보한 트랜스티레틴 아밀로이드 심근병증 치료제 아코라미디스를 올해 하반기 국내 허가 신청한다. 회사는 화이자 빈다맥스가 주도해온 국내 ATTR-CM 시장에 2세대 TTR 안정화제로 진입하겠다는 구상이다.DKSH코리아 헬스케어 사업부는 22일 한국과 호주 싱가포르 대만 4개국에서 아코라미디스염산염 성분 제제(가칭 아트루비정)의 허가와 상업화를 담당하는 전략적 파트너십을 브릿지바이오와 체결했다고 밝혔다.해당 제품은 올해 5월 식약처로부터 희귀의약품으로 지정됐으며 DKSH코리아.,DKSH코리아가 미국 브릿지바이오와 유통·상업화 계약을 맺고 확보한 트랜스티레틴 아밀로이드 심근병증 치료제 아코라미디스를 올해 하반기 국내 허가 신청한다. 회사는 화이자 빈다맥스가 주도해온 국내 ATTR-CM 시장에 2세대 TTR 안정화제로 진입하겠다는 구상이다.DKSH코리아 헬스케어 사업부는 22일 한국과 호주 싱가포르 대만 4개국에서 아코라미디스염산염 성분 제제(가칭 아트루비정)의 허가와 상업화를 담당하는 전략적 파트너십을 브릿지바이오와 체결했다고 밝혔다.해당 제품은 올해 5월 식약처로부터 희귀의약품으로 지정됐으며 DKSH코리아,local,10,DKSH,,,0.9253270749548216,,1.0,0.9253270749548216,10.08637371481025,11.0,9.477289524683751,False
2026-06-25,BD,2026-06-25 05:00:00,Naver News,https://www.etoday.co.kr/news/view/2596460,생산 충분한데 약이 없다…‘깜깜이 유통’에 의약품 유통 추적 필요성 커진다,반복되는 의약품 품절…재고 쌓이는 쏠림 현상도불투명한 공급 문제…유통 전 과정 투명성 높여야▲서울 종로구 약국 밀집 지역 모습.,반복되는 의약품 품절…재고 쌓이는 쏠림 현상도불투명한 공급 문제…유통 전 과정 투명성 높여야▲서울 종로구 약국 밀집 지역 모습. (사진제공=뉴시스),local,10,콜드체인,,,0.96982926634943,,1.0,0.96982926634943,9.873282918667606,10.0,9.78880486444601,True
2026-06-25,BD,2026-06-25 16:44:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=539687,철수한 오리지널 빈자리 채운다…'브리비액트' 제네릭 내달 급여 - 메디팜스투데이,국내 시장에서 철수한 유씨비(UCB)제약의 뇌전증 치료제 '브리비액트(성분명 브리바라세탐)'의 빈자리를 국내 제네릭이 메우게 됐다. 오리지널은 끝내 급여권에 진입.,국내 시장에서 철수한 유씨비(UCB)제약의 뇌전증 치료제 '브리비액트(성분명 브리바라세탐)'의 빈자리를 국내 제네릭이 메우게 됐다. 오리지널은 끝내 급여권에 진입,local,10,암젠,,,0.9656583837867057,,1.0,0.9656583837867057,9.855765211904163,10.0,9.75960868650694,True
2026-06-25,BD,2026-06-25 06:02:00,Naver News,https://new.dailypharm.com/user/news/339754?REFERER=NP,"[데일리팜]CSO협회 설립 급물살타나…복지부, 사단법인 인가 검토",이재명 정부가 불법 의약품 판촉영업자(CSO) 철퇴와 제약사 의약품 불법 리베이트를 국가 정상화 과제로 낙점한 가운데 보건복지부가 임시조직인 CSO협회의 사단법인 인가를 검토할 방침이다. CSO 신고제 법제화 이후 다음 단계 규제 도입으로 난립하는 불법 CSO 문제 해결과 불법 리베이트 등 불건전 의약품 유통·판매 편법을 잡기 위해 CSO업계와 공식적으로 소통할 수 있는 창구가 필….,이재명 정부가 불법 의약품 판촉영업자(CSO) 철퇴와 제약사 의약품 불법 리베이트를 국가 정상화 과제로 낙점한 가운데 보건복지부가 임시조직인 CSO협회의 사단법인 인가를 검토할 방침이다. CSO 신고제 법제화 이후 다음 단계 규제 도입으로 난립하는 불법 CSO 문제 해결과 불법 리베이트 등 불건전 의약품 유통·판매 편법을 잡기 위해 CSO업계와 공식적으로 소통할 수 있는 창구가 필…,local,10,판촉영업자,,,0.9648175985528727,,1.0,0.9648175985528727,9.852233913922063,10.0,9.753723189870108,True
2026-06-25,Client,2026-06-24 07:30:00,Naver News,https://news.bizwatch.co.kr/article/healthcare/2026/06/22/0032,'탈모 급여화' 시장 커지는데 제약사 큰 돈 벌까?,정부 당국이 탈모치료제에 대한 건강보험 적용 확대를 검토하면서 관련 제약사들이 직접적인 수혜를 받을 것이란 기대가 커지고 있다. 급여 등재로 처방이 늘면 그만큼 시장이 커질 수 있어서다. 다만 업계에서는 ...,정부 당국이 탈모치료제에 대한 건강보험 적용 확대를 검토하면서 관련 제약사들이 직접적인 수혜를 받을 것이란 기대가 커지고 있다. 급여 등재로 처방이 늘면 그만큼 시장이 커질 수 있어서다.    다만 업계에서는 ...,local,10,오가논,,,0.9621025314441974,,1.0,0.9621025314441974,9.840830632065629,10.0,9.734717720109382,True
2026-06-25,Distribution,2026-06-24 09:46:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=304396,"바로팜, 더마 브랜드 '닥터멜락신' 운영사 브랜드501과 전략적 제휴 체결 - 팜뉴스","약국 경영 토탈 플랫폼 기업 바로팜이 고기능성 더마 스킨케어 브랜드 닥터멜락신의 운영사 브랜드501과 전략적 제휴를 체결하고, 핵심 제품인.","[팜뉴스=김응민 기자] 약국 경영 토탈 플랫폼 기업 바로팜이 고기능성 더마 스킨케어 브랜드 닥터멜락신의 운영사 브랜드501과 전략적 제휴를 체결하고, 핵심 제품인",local,10,바로팜,,,0.9601158538701295,,1.0,0.9601158538701295,9.832486586254543,10.0,9.720810977090906,False
