date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,score_ag_norm,lgbm_score_norm,final_score,strategic_score,lgbm_component,is_top20
2026-03-12,Distribution,2026-03-12 12:00:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3000522,한국베링거인겔하임 관절염치료제 모빅 '국내 시장 철수' - 의학신문,"한국베링거인겔하임 관절염치료제 모빅이 국내 시장을 철수한다.한국베링거인겔하임은 최근 거래 의료기관, 의약품유통업체에게 '모빅 캡슐.","[의학신문·일간보사=김상일 기자]한국베링거인겔하임 관절염치료제 모빅이 국내 시장을 철수한다.한국베링거인겔하임은 최근 거래 의료기관, 의약품유통업체에게 '모빅 캡슐",local,10,베링거인겔하임,,,0.7915138567775855,,1.0,0.7915138567775855,14.983027713555172,19.0,8.957569283887928,True
2026-03-12,Zuellig,2026-03-12 16:30:00,Naver News,https://www.medicopharma.co.kr/news/articleView.html?idxno=67383,"쥴릭파마, 릴리 발기부전치료제 ‘시알리스’ 한국 판권 인수","쥴릭파마(Zuellig Pharma)가 글로벌 제약사 일라이 릴리(Eli Lilly)로부터 발기부전 및 전립선비대증 치료제 시알리스(Cialis, 성분명 타다라필)의 한국 내 권리를 인수했다.12일 업계에 따르면 쥴릭파마는 릴리로부터 한국·홍콩·마카오 3.","[메디코파마뉴스=최원석 기자] 쥴릭파마(Zuellig Pharma)가 글로벌 제약사 일라이 릴리(Eli Lilly)로부터 발기부전 및 전립선비대증 치료제 시알리스(Cialis, 성분명 타다라필)의 한국 내 권리를 인수했다.12일 업계에 따르면 쥴릭파마는 릴리로부터 한국·홍콩·마카오 3",local,10,라이선스,,,0.7709682532180108,,1.0,0.7709682532180108,14.941936506436022,19.0,8.854841266090054,True
2026-03-12,Distribution,2026-03-09 11:20:00,Naver News,http://www.bokuennews.com/news/article.html?no=274811,"지피덤, 약국 플랫폼 '바로팜' 입점… '메디컬 뷰티시장 공략'",지피덤이 '바로팜' 입점을 통한 약국 유통을 본격화한다 셀트리온 바이오 더마 코스메틱 브랜드 지피덤(zipiderm)이 약국 전용 플랫폼 '바로팜'에 입점하며 약국 ..,"지피덤이 &#39;바로팜&#39; 입점을 통한 약국 유통을 본격화한다



&nbsp;

셀트리온 바이오 더마 코스메틱 브랜드 지피덤(zipiderm)이 약국 전용 플랫폼 &#39;바로팜&#39;에 입점하며 약국 ..",local,10,바로팜,,,0.7931945492921536,,1.0,0.7931945492921536,13.786389098584307,17.0,8.965972746460768,True
2026-03-12,Distribution,2026-03-11 20:22:00,Naver News,http://www.bizwnews.com/news/articleView.html?idxno=128513,"CHD제약 ""레비온, 바로팜 입점 2달만에 1000개 약국 공급 돌파""","CHD제약(대표 김창준)은 메디컬 스킨케어 브랜드 레비온(REVION)이 약국 경영 토털 플랫폼 바로팜의 더마 코스메틱관 입점을 통해 출시 약 2개월 만에 전국 1000개 이상의 약국에 진입했다고 11일 밝혔다.CHD제약에 따르면 이번 성과는 레비온의 제품 경쟁력과 국내 약국 플랫폼인 바로팜의 디지털 유통 역량이 결합된 결과로, 기존 제약·헬스케어 업계에서 일반적으로 활용되던 대면 영업 중심의 유통 방식에서 벗어나 전국 약사들이 사용하는 플랫폼 기반 유통 전략을 통해 공급 속도와 효율성을 크게 높였다는 점에서 의미가 있.","[비즈월드] CHD제약(대표 김창준)은 메디컬 스킨케어 브랜드 레비온(REVION)이 약국 경영 토털 플랫폼 바로팜의 더마 코스메틱관 입점을 통해 출시 약 2개월 만에 전국 1000개 이상의 약국에 진입했다고 11일 밝혔다.CHD제약에 따르면 이번 성과는 레비온의 제품 경쟁력과 국내 약국 플랫폼인 바로팜의 디지털 유통 역량이 결합된 결과로, 기존 제약·헬스케어 업계에서 일반적으로 활용되던 대면 영업 중심의 유통 방식에서 벗어나 전국 약사들이 사용하는 플랫폼 기반 유통 전략을 통해 공급 속도와 효율성을 크게 높였다는 점에서 의미가 있",local,10,바로팜,,,0.7795410817044467,,1.0,0.7795410817044467,12.559082163408894,15.0,8.897705408522233,True
2026-03-12,Client,2026-03-12 20:48:00,Naver News,https://www.khan.co.kr/article/202603122048005,비만치료제 ‘마운자로’ 품귀…다이어트 열풍에 환자들 피해,"다이어트를 위해 비만치료제를 찾는 사람이 늘면서 비만치료제 ‘마운자로’(성분명 티르제파타이드) 5㎎ 제품이 품귀 현상을 보이고 있다. 비급여 약제인 비만치료제는 정부가 별도로 수급 관리를 하지 않는데, 다이어트 수요가 몰리면서 정작 치료가 필요한 당뇨·비만 등 대사질환 환자들이 약을 구하지 못하고 있다. 12일 취재를 종합하면 마운자로 치료 시작 용량...","다이어트를 위해 비만치료제를 찾는 사람이 늘면서 비만치료제 ‘마운자로’(성분명 티르제파타이드) 5㎎ 제품이 품귀 현상을 보이고 있다. 비급여 약제인 비만치료제는 정부가 별도로 수급 관리를 하지 않는데, 다이어트 수요가 몰리면서 정작 치료가 필요한 당뇨·비만 등 대사질환 환자들이 약을 구하지 못하고 있다. 12일 취재를 종합하면 마운자로 치료 시작 용량...",local,10,적응증,,,0.7962718662005986,,1.0,0.7962718662005986,11.992543732401199,14.0,8.981359331002993,True
2026-03-12,Client,2026-03-12 15:14:00,Naver News,https://www.khan.co.kr/article/202603121514011,정작 필요한 환자는 못 구하는 ‘마운자로’···다이어트 열풍 속 ‘품귀’,"연초 다이어트를 위해 비만치료제를 찾는 사람들이 늘면서 비만치료제 ‘마운자로’(성분명 티르제파타이드) 5㎎ 제품이 최근 한 달 사이 품귀 현상을 보이고 있다. 비급여 약제인 비만치료제는 정부가 별도로 수급 관리를 하지 않기 때문에, 다이어트 수요가 몰리면서 정작 치료가 필요한 당뇨·비만 등 대사질환 환자들이 약을 구하지 못하는 부작용이 발생하고 있다....","연초 다이어트를 위해 비만치료제를 찾는 사람들이 늘면서 비만치료제 ‘마운자로’(성분명 티르제파타이드) 5㎎ 제품이 최근 한 달 사이 품귀 현상을 보이고 있다. 비급여 약제인 비만치료제는 정부가 별도로 수급 관리를 하지 않기 때문에, 다이어트 수요가 몰리면서 정작 치료가 필요한 당뇨·비만 등 대사질환 환자들이 약을 구하지 못하는 부작용이 발생하고 있다....",local,10,위고비,,,0.7962482403043317,,1.0,0.7962482403043317,11.992496480608665,14.0,8.981241201521659,True
2026-03-12,Client,2026-03-12 17:12:00,Naver News,http://www.sisaon.co.kr/news/articleView.html?idxno=181367,"빅파머, K-바이오 투자 속도…韓 바이오텍 성장 지원","한국 제약·바이오 시장이 글로벌 제약사들의 주요 투자 거점으로 부상하고 있다. 스위스 제약사 ‘로슈’와 미국 제약사 ‘일라이 릴리’(이하 릴리) 등이 잇따라 한국 투자 계획을 발표하면서다. 혁신 기술 발굴과 오픈이노베이션 협력 등을 통해 국내 기업들의 글로벌 진출을 돕겠다는 계획이다. 로슈·릴리, 보건복지부와 MOU…1.5조 투자12일 업계에 따르면 이달들어 글로벌 제약사들이 한국 정부 및 제약·바이오업계와 업무협약(MOU)을 체결하는 등 파트너십 구축에 속도를 내고 있다.","[시사오늘·시사ON·시사온=조현호 기자]한국 제약·바이오 시장이 글로벌 제약사들의 주요 투자 거점으로 부상하고 있다. 스위스 제약사 ‘로슈’와 미국 제약사 ‘일라이 릴리’(이하 릴리) 등이 잇따라 한국 투자 계획을 발표하면서다. 혁신 기술 발굴과 오픈이노베이션 협력 등을 통해 국내 기업들의 글로벌 진출을 돕겠다는 계획이다. 로슈·릴리, 보건복지부와 MOU…1.5조 투자12일 업계에 따르면 이달들어 글로벌 제약사들이 한국 정부 및 제약·바이오업계와 업무협약(MOU)을 체결하는 등 파트너십 구축에 속도를 내고 있다. 릴리는 지난 9일",local,10,로슈,,,0.7361117648500931,,1.0,0.7361117648500931,11.872223529700186,14.0,8.680558824250465,False
2026-03-12,BD,2026-03-13 06:00:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=538849,"릴리, 중국에 4조 투자 이유는?…K-제약 비만약 전략 촉각 - 메디팜스투데이","비만치료제 시장이 주사제에서 경구약으로 전환하면서 가격과 생산능력, 공급망 안정성이 더 중요한 변수로 떠올랐다. 일라이 릴리가 최근 중국에 약 30억달러(약 4조.","비만치료제 시장이 주사제에서 경구약으로 전환하면서 가격과 생산능력, 공급망 안정성이 더 중요한 변수로 떠올랐다. 일라이 릴리가 최근 중국에 약 30억달러(약 4조",local,8,판권,,,0.4890990916768987,,0.8,0.4890990916768987,10.978198183353797,14.0,6.445495458384493,True
2026-03-12,Client,2026-03-12 04:10:00,Naver News,https://www.mt.co.kr/thebio/2026/03/12/2026031119552671413,"K바이오, 통했다… '신약개발 허브' 부상 - 머니투데이",글로벌 제약사 일라이릴리(이하 릴리)가 한국을 중국에 이은 새로운 신약개발의 요충지로 낙점했다. 11일 업계에 따르면 릴리는 삼성바이오로직스와 오픈이노베이션 파트너십을 체결했다. 앞으로 릴리는 LGL을 통해 초기단계의 원천기술을 개발하는 국내 바이오테크와 협업하며 빠르게 신규 플랫폼 기술이나 파이프라인(신약후보물질)을 도입할 것으로 전망된다.,글로벌 제약사 일라이릴리(이하 릴리)가 한국을 중국에 이은 새로운 신약개발의 요충지로 낙점했다. 11일 업계에 따르면 릴리는 삼성바이오로직스와 오픈이노베이션 파트너십을 체결했다. 앞으로 릴리는 LGL을 통해 초기단계의 원천기술을 개발하는 국내 바이오테크와 협업하며 빠르게 신규 플랫폼 기술이나 파이프라인(신약후보물질)을 도입할 것으로 전망된다.,local,10,로슈,,,0.730021321842838,,1.0,0.730021321842838,10.660042643685674,12.0,8.65010660921419,False
2026-03-12,BD,2026-03-11 09:29:00,Naver News,https://www.donga.com/news/Economy/article/all/20260311/133506314/1,"원바이오젠, 배우 정아인과 광고 모델 연장 계약 체결",㈜원바이오젠이 배우 정아인과 광고 모델 계약을 연장하며 브랜드 마케팅 강화에 나선다. 원바이오젠은 최근 배우 정아인과 광고 모델 계약을 연장 체결했다고 밝혔다. 회사 측은 정아인의 밝고 깨끗한 이미지가 브랜드가 추구하는 건강한 피부와 자연친화적 가치와 부합해 계약을 ….,㈜원바이오젠이 배우 정아인과 광고 모델 계약을 연장하며 브랜드 마케팅 강화에 나선다. 원바이오젠은 최근 배우 정아인과 광고 모델 계약을 연장 체결했다고 밝혔다. 회사 측은 정아인의 밝고 깨끗한 이미지가 브랜드가 추구하는 건강한 피부와 자연친화적 가치와 부합해 계약을 …,local,8,바이오젠,,,0.30449849041715615,,0.8,0.30449849041715615,10.608996980834313,14.0,5.522492452085781,True
