date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-02-07,Daily,2026-02-06 22:10:00,Naver News,https://www.seoul.co.kr/news/life/health-news/2026/02/05/20260205500317?wlog_tag3=naver,‘삼중 공격’ 퍼붓자 췌장암 세포가 사멸했다… ‘칵테일 요법’ 쥐실...,"대부분 암이 진행된 후에 발견되기 때문에 발견 당시 수술 절제가 가능한 경우가 20% 이내이고, 맨눈으로 보기에 완전히 절제되었다 하더라도 미세 전이에 의해 생존율 향상이 적으며 항암제 및 방사선 치료에 대한... ",local,5,항암제,,
2026-02-07,Daily,2026-02-06 21:01:00,Naver News,https://www.mk.co.kr/article/11948452,톱20 빅파마 사로잡은 ‘수주의 神’...존 림 삼성바이오로직스 대표 [C...,"기존의 단일 항체의약품 중심 사업 구조를 넘어, 차세대 항암제로 주목받는 ‘항체·약물접합체(ADC)’에 대한 투자를 추진 중이다. 지난해 3월 ADC 전용 생산시설 가동을 시작했다. 빠른 증설에 공급 과잉 우려도... ",local,5,항암제,,
2026-02-07,Daily,2026-02-06 20:01:00,Naver News,https://health.chosun.com/site/data/html_dir/2026/02/06/2026020602114.html,"“암 환자에게 ‘똥’ 먹였더니…” 항암제 부작용 줄고, 약효 올랐다","먼저 캐나다 웨스턴대 슈릭 의과대학과 런던 보건과학센터 연구소 등이 주도한 첫 번째 연구에서는 신장암 환자 20명을 대상으로 면역항암제와 FMT 알약을 병용했을 때의 안전성을 평가했다. 분석 결과, 면역 항암제와... ",local,5,항암제,,
2026-02-07,Daily,2026-02-06 19:32:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=251523,"GC녹십자의료재단, 이종욱 펠로우십 감염병 전문가과정 현장컨설팅 실시...",이 교수 연구팀은 '진행성 간암 환자에서 면역항암제 치료 후 인터루킨-10의 지속적인 상승이 예후와 연관... 이번 연구는 진행성 간세포암 환자에서 면역항암제 치료 후 반응을 예측할 수 있는 혈액 내 바이오마커의... ,local,5,항암제,,
2026-02-07,Daily,2026-02-06 19:02:00,Naver News,http://news.ebs.co.kr/ebsnews/allView/60690909/N,"[교사의 눈] 비만 치료제 ""청소년은 선택 신중하세요""",[VCR] '꿈의 비만 치료제' 위고비·마운자로 등 '열풍' '먹는 위고비'까지 등장… 비만 치료보다 '다이어트용' 인식도 청소년에겐 제한적 허용... '오남용 우려 의약품' 지정도 인기 끄는 '비만 치료제' 영양 교육의 관점에서는?... ,local,5,위고비,,
2026-02-07,Daily,2026-02-06 18:44:00,Naver News,http://www.k-health.com/news/articleView.html?idxno=89368,[유방암환자 체험기] 극도의 공포 속 각종 부작용 속출...머나먼 완치의...,항암제를 투여하고 있으며(왼쪽) 스테로이드제 복용을 준비하고 있다(오른쪽). 알약 내부는 비어 있다.... 체험치료는 항암제 병용요법으로 시작했다. 팔에 정맥주사(PICC 라인)를 연결했고 PICC 라인을 통해 일명 '붉은 악마... ,local,5,항암제,,
2026-02-07,Daily,2026-02-06 18:43:00,Naver News,https://www.busan.com/view/busan/view.php?code=2026020618392146860,암세포의 복제 스트레스 관리자 없애자 대장암 증식 멈췄다,"항암제 개발의 가장 큰 장벽이 정상 세포 손상에 따른 부작용인데, NSMF는 이상적인 항암제 표적이 될 수 있는 최적의 조건을 갖춘 것이다. 제1저자인 신경진 박사는 “이는 향후 NSMF 단백질을 표적으로 하는 치료제가... ",local,5,항암제,,
2026-02-07,Daily,2026-02-06 18:41:00,Naver News,https://www.mk.co.kr/article/11956156,언제까지 단톡방서 투자 배울건가요?…진짜 부자들의 시장 읽는 법은 [...,"비만 치료제·표적항암제·생성형 인공지능(AI) 등 바이오 산업을 관통하는 핵심 키워드를 정리한다. K뷰티가 수출을 통해 새로운 고부가가치 산업으로 자리 잡은 사례도 다룬다. AI, 소형모듈원전(SMR), 스테이블 코인, 로봇... ",local,5,항암제,,
2026-02-07,Daily,2026-02-06 18:18:00,Naver News,http://www.bokuennews.com/news/article.html?no=273546,"이순규 인천성모병원 교수, 대한간암학회 학술대회 우수구연상 수상",이순규 교수팀은 최근 열린 '대한간암학회 제20차 정기학술대회'에서 진행성 간암 환자의 면역항암제 치료... 이번 연구는 면역항암제 치료 효과를 사전에 예측할 수 있는 혈액 기반 바이오마커의 임상적 가치를... ,local,5,항암제,,
2026-02-07,Daily,2026-02-06 18:10:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=406601,"페링제약, 대한보조생식학회서 '레코벨' 최신 RWE 공유",한국페링제약(대표이사 김민정)은 지난 1일 차바이오컴플렉스 국제회의실에서 열린 '2026년 대한보조생식학회 제46차 학술대회'에서 국내 난임 전문의를 대상으로 자사의 난임 질환 치료제 '레코벨(폴리트로핀... ,local,5,난임,,
