date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward,rl_score
2026-09-17,Client,2026-09-18 00:01:00,Naver News,https://www.joongang.co.kr/article/25462850,[사진] “가짜 마운자로 주의하세요” | 중앙일보,17일 인천공항 수출입통관청사에서 열린 해외 반입 유해의약품 차단 강화 간담회에서 관세청 직원이 가품(짝퉁) 마운자로 특징을 설명하고 있다.,17일 인천공항 수출입통관청사에서 열린 해외 반입 유해의약품 차단 강화 간담회에서 관세청 직원이 가품(짝퉁) 마운자로 특징을 설명하고 있다. [뉴시스] .,local,10,마운자로,,
2026-09-17,Client,2026-09-16 19:30:00,Naver News,https://www.mt.co.kr/future/2026/09/16/2026091615541669323,"서울 바이오 스타트업 3곳, 美 보스턴 간다…'랩센트럴'과 맞손 - 머니투데이",서울시가 세계적인 바이오 창업보육기관 '랩센트럴(LabCentral)'과 처음 손잡고 국내 바이오 스타트업의 미국 시장 진출을 지원한다.,[이 기사에 나온 스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼 '데이터랩'에서 볼 수 있습니다. ]    서울시가 세계적인 바이오 창업보육기관 '랩센트럴(LabCentral)'과 처음 손잡고 국내 바이오 스타트업의 미국 시장 진출을 지원한다.,local,10,바이엘,,
2026-09-17,BD,2026-09-17 18:28:00,Naver News,https://www.industrynews.co.kr/news/articleView.html?idxno=86220,"바이오 인재 잡아라…부산진해경자청, 산업현장 문 열었다 - 인더스트리뉴스",부산진해경제자유구역청이 지역 대학생들을 첨단 바이오·물류 산업 현장과 연결하며 미래 인재 육성에 나섰다. 전공과 연계한 기업·.,[인더스트리뉴스 부산=하용성 기자] 부산진해경제자유구역청이 지역 대학생들을 첨단 바이오·물류 산업 현장과 연결하며 미래 인재 육성에 나섰다. 전공과 연계한 기업·,local,10,콜드체인,,
2026-09-17,BD,2026-09-14 15:30:00,Naver News,http://www.smedaily.co.kr/news/articleView.html?idxno=363117,'지방 빼고 근육 지킨다' 차세대 비만약 승인,글로벌 비만 치료제 시장의 패러다임이 단순한 체중 감량에서 근육 보존으로 변하고 있다. 최근 미국 바이오텍 스칼라 락(Scholar Rock)의 근육 강화 신약이 미국 식품의약국(FDA) 관문을 넘어서면서 차세대 비만 시장 진출을 벼르던 '근육 보존·증가형' 신약 파이프라인들이 조명받고 있다.14일 업계에 따르면 FDA는 스칼라 락이 개발한 척수성 근위축증(SMA) 치료제 '아피테그로맙(상품명 아이셈빌드)'을 정식 품목허가했다. 아피테그로맙은 체내에서 근육 성장을 억제하는 핵심 단백질 '마이오스타틴(Myostatin)'의 활성화를.,글로벌 비만 치료제 시장의 패러다임이 단순한 체중 감량에서 근육 보존으로 변하고 있다. 최근 미국 바이오텍 스칼라 락(Scholar Rock)의 근육 강화 신약이 미국 식품의약국(FDA) 관문을 넘어서면서 차세대 비만 시장 진출을 벼르던 '근육 보존·증가형' 신약 파이프라인들이 조명받고 있다.14일 업계에 따르면 FDA는 스칼라 락이 개발한 척수성 근위축증(SMA) 치료제 '아피테그로맙(상품명 아이셈빌드)'을 정식 품목허가했다. 아피테그로맙은 체내에서 근육 성장을 억제하는 핵심 단백질 '마이오스타틴(Myostatin)'의 활성화를,local,10,리제네론,,
2026-09-17,Client,2026-09-17 08:24:00,Naver News,https://www.mdtoday.co.kr/news/articleView.html?idxno=612913,"삼성바이오에피스, 화이자와 9년 특허전 승소…호주 법원 ""12개 청구항 진보성 부족"" - 메디컬투데이",삼성바이오에피스가 화이자와 벌인 자가면역질환 치료제 '엔브렐(Enbrel)' 관련 호주 특허 소송에서 승소했다.,[mdtoday = 김주성 기자] 삼성바이오에피스가 화이자와 벌인 자가면역질환 치료제 '엔브렐(Enbrel)' 관련 호주 특허 소송에서 승소했다. 법원은 삼성바이,local,10,오가논,,
2026-09-17,BD,2026-09-16 16:24:00,Naver News,https://weekly.hankooki.com/news/articleView.html?idxno=7184516,독감 무료접종 물량은 맞췄지만…민간 시장 수급 우려,"정부가 국가예방접종용(NIP) 독감백신 공급을 맞추기 위해 업체별 조달 물량을 조정한 것으로 확인됐다. 사노피 물량 일부를 GC녹십자 물량으로 대체하면서 무료접종 대상자에게 필요한 물량은 그대로 확보했지만, 이 과정에서 GC녹십자가 당초 민간 유료접종 시장에 공급하려던 물량 일부를 국가접종용으로 돌린 것으로 나타나 유료접종 시장의 수급 우려가 커지고 있다.16일 보건당국과 제약업계에 따르면 질병관리청은 지난 1일 사노피의 초기 공급 물량 납품이 지연될 것으로 예상되자 조달 물량을 변경했다고 밝혔다.","[주간한국 신은주 기자] 정부가 국가예방접종용(NIP) 독감백신 공급을 맞추기 위해 업체별 조달 물량을 조정한 것으로 확인됐다. 사노피 물량 일부를 GC녹십자 물량으로 대체하면서 무료접종 대상자에게 필요한 물량은 그대로 확보했지만, 이 과정에서 GC녹십자가 당초 민간 유료접종 시장에 공급하려던 물량 일부를 국가접종용으로 돌린 것으로 나타나 유료접종 시장의 수급 우려가 커지고 있다.16일 보건당국과 제약업계에 따르면 질병관리청은 지난 1일 사노피의 초기 공급 물량 납품이 지연될 것으로 예상되자 조달 물량을 변경했다고 밝혔다. 사노피",local,10,품귀,,
2026-09-17,Client,2026-09-18 06:04:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=413988,"체급 키운 K-제약, '블록버스터' 가시화···글로벌 200위권 - 메디칼업저버",국내 제약바이오 기업 10곳이 글로벌 처방의약품 매출 200위권에 이름을 올렸다.기업 외형이 커지는 가운데 짐펜트라(성분명 인플릭시맙.,[메디칼업저버 이승덕 기자] 국내 제약바이오 기업 10곳이 글로벌 처방의약품 매출 200위권에 이름을 올렸다.기업 외형이 커지는 가운데 짐펜트라(성분명 인플릭시맙,local,10,MSD,,
2026-09-17,BD,2026-09-18 05:16:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=79224,J&J '이마비'로 첫발 뗀 wAIHA 치료제… 사노피 추격 예고,허가받은 치료제가 없어 허가 외 적응증(오프라벨)으로 치료하던 온난 자가면역 용혈성 빈혈(wAIHA) 시장에 존슨앤드존슨(J&J)이 첫 발을 내딛었다. 혁신치료제로 지정받은 사노피도 시장 진입을 앞두고 있어 향후 경쟁 구도가 관심을 모은다.미국 식품의약국(FDA)은 지난달 J&J의 '이마비(성분 니포칼리맙)'를 wAIHA 치료제로 허가했다. 적응증은 '과거 코르티코스테로이드 치료를 받은 12세 이상 소아 및 성인의 wAIHA 치료'다.,허가받은 치료제가 없어 허가 외 적응증(오프라벨)으로 치료하던 온난 자가면역 용혈성 빈혈(wAIHA) 시장에 존슨앤드존슨(J&J)이 첫 발을 내딛었다. 혁신치료제로 지정받은 사노피도 시장 진입을 앞두고 있어 향후 경쟁 구도가 관심을 모은다.미국 식품의약국(FDA)은 지난달 J&J의 '이마비(성분 니포칼리맙)'를 wAIHA 치료제로 허가했다. 적응증은 '과거 코르티코스테로이드 치료를 받은 12세 이상 소아 및 성인의 wAIHA 치료'다. wAIHA 적혈구에 결합한 면역글로불린G(lgG) 항체를 면역세포가 외부 물질로 인식해 공격하면서,local,10,합병,,
2026-09-17,Client,2026-09-18 06:04:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=258221,"로슈, 두올리타스와 면역질환 치료용 이중항체 개발 협력",스위스 제약기업 로슈가 미국 생명공학기업 두올리타스 테라퓨틱스(Dualitas Therapeutics)와 면역질환 치료용 이중특이항체 신약 개발을 위해 손잡았다.두올리타스는 로슈와 자사의 DualScreen 이중특이항체 발굴 엔진을 활용해 면역ㆍ염증(I&I) 질환을 대상으로 새로운 이중특이항체를 개발하기 위한 연구 협력 및 라이선스 계약을 체결했다고 17일 발표했다.역대 최대 규모의 이중특이항체 발굴 프로젝트 중 하나로 여겨지는 이번 협력을 통해 두올리타스는 30만 개가 넘는 새로운 이중특이항체 조합을 기능적으로 스크리.,[의약뉴스] 스위스 제약기업 로슈가 미국 생명공학기업 두올리타스 테라퓨틱스(Dualitas Therapeutics)와 면역질환 치료용 이중특이항체 신약 개발을 위해 손잡았다.두올리타스는 로슈와 자사의 DualScreen 이중특이항체 발굴 엔진을 활용해 면역ㆍ염증(I&I) 질환을 대상으로 새로운 이중특이항체를 개발하기 위한 연구 협력 및 라이선스 계약을 체결했다고 17일 발표했다.역대 최대 규모의 이중특이항체 발굴 프로젝트 중 하나로 여겨지는 이번 협력을 통해 두올리타스는 30만 개가 넘는 새로운 이중특이항체 조합을 기능적으로 스크리,local,10,로슈,,
2026-09-17,Client,2026-09-18 00:48:00,Naver News,https://www.chosun.com/national/welfare-medical/2026/09/18/PQP2UTJ75FH7NLL4YOUFFEHDHI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,6세 소아비만 아이에도 위고비 투약? “성인비만 미리 차단” “평생 약에 의존”,"노보 노디스크가 6세 이상 소아 대상 위고비 임상 3상에 성공하며 투약 연령 확대 가능성이 커짐. 전문가들은 만성질환 예방을 위한 조기 치료 필요성을 강조하면서도, 성장기 장기 투여에 따른 부작용과 심리적 영향에 대해 신중한 접근이 필요하다고 경고함.","노보 노디스크가 6세 이상 소아 대상 위고비 임상 3상에 성공하며 투약 연령 확대 가능성이 커짐. 전문가들은 만성질환 예방을 위한 조기 치료 필요성을 강조하면서도, 성장기 장기 투여에 따른 부작용과 심리적 영향에 대해 신중한 접근이 필요하다고 경고함.",local,10,위고비,,
