date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-02-11,Daily,2026-02-10 23:44:00,Naver News,https://www.chosun.com/opinion/specialist_column/2026/02/10/53NJD67NUJGGPBXAZBY7TGYHJY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,[장강명의 근미래의 풍경] 숏폼 탐닉하느라 떨어진 집중력… ‘도파민 ...,"2020년대 중반 들어 위고비를 비롯한 비만 치료제들이 흡연과 음주, 마약, 도박 중독에도 효과가 있다는 사실이 알려졌다. 약 성분이 뇌의 보상 회로에 영향을 미치는 것 같았다. 얼마 안 있어 제약사들은 ‘도파민 방어제’... ",local,5,위고비,,
2026-02-11,Daily,2026-02-10 20:46:00,Naver News,https://www.obsnews.co.kr/news/articleView.html?idxno=1513784,"[월드 e 브리핑] 일본, 1월 통화공급량 1,627조 엔…""현금 감소""",위고비 제조사 노보 노디스크가 원격의료업체 힘스앤드허스를 상대로 특허 침해 소송을 제기했습니다.... 치료제 공급 부족 사태가 해소됐는데도 힘스앤드허스가 여전히 오젬픽·위고비의 복합 조제 버전을 팔아... ,local,5,위고비,,
2026-02-11,Daily,2026-02-10 19:52:00,Naver News,https://www.newspim.com/news/view/20260210001449,"블루엠텍, 지난해 매출 1857억원...전년 대비 39% 증가","블루엠텍 측은 ""위고비, 마운자로 등 비만치료제 시장 성장과 멤버십 혜택 강화에 따른 고객당 구매단위 증가로 매출은 증가했지만, 국가예방접종사업 독감백신이 4가에서 3가로 변경되면서 수요·공급 불일치가 발생... ",local,5,위고비,,
2026-02-11,Daily,2026-02-10 19:36:00,Naver News,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000514103,위고비 나눠 맞기 유행…방치하는 병원들,"비만치료제, 위고비. 요즘 이 약을 한 사람이 처방받곤 여러명이 나눠 맞는 게 유행처럼 번지고 있습니다.... [기자] 온라인에서 비만 치료제 위고비를 쉽게 처방해주는 '성지'로 불리는 병원을 찾아가 봤습니다. 정상... ",local,5,위고비,,
2026-02-11,Daily,2026-02-10 18:52:00,Naver News,https://www.gnnews.co.kr/news/articleView.html?idxno=630345,"정재욱 도의원, 난임 지원 방안 연구 간담회…통합지원 체계 구축","난임 지원에 한방치료와 심리관리 분야가 포함되는 '통합지원체계' 도입이 추진된다. 경남도의회 정재욱(국민의힘, 진주1) 의원은 9일 '경남 웰니스 관광지를 활용한 난임 지원 방안 연구' 착수를 위한 간담회를 갖고 이같은... ",local,5,난임,,
2026-02-11,Daily,2026-02-10 17:53:00,Naver News,https://www.sedaily.com/article/20007520?ref=naver,法 “보고만 받았다면 귀책 없어”…경영책임 기준 제시,"재판부는 회사가 안전보건최고책임자(CSO)에게 안전·보건 업무 전반에 관한 전결권과 최종 의사 결정 권한을 부여한 점을 근거로, 대표이사가 아닌 CSO가 법이 규정한 경영 책임자에 해당한다고 판단했다. 안전·보건... ",local,5,CSO,,
2026-02-11,Daily,2026-02-10 17:34:00,Naver News,https://www.sisajournal-e.com/news/articleView.html?idxno=419152,유니온제약 경영난이 'CSO' 수수료 탓?···부광약품 대표 발언 논란,한국유니온제약의 경영난 원인으로 높은 CSO(영업대행사) 수수료율을 지목한 부광약품 대표의 발언이 업계 논란으로 번지고 있다. CSO업계는 유니온제약의 경영 부진은 내분과 과도한 설비 투자 등 복합적인 요인이... ,local,5,CSO,,
2026-02-11,Daily,2026-02-10 17:28:00,Naver News,https://www.insight.co.kr/news/542554,"""위고비 알약 197만원→ 21만원?""... 트럼프, 의약품 할인 플랫폼 만들었...",경구용 위고비정입니다. 정가 1349달러(약 196만8900원)인 이 제품을 트럼프RX에서는 149달러(약 21만7500원)에 구매할 수 있어 89%의 파격적인 할인율을 보여줍니다. 위고비 펜타입의 경우 199달러(약 29만원)에 판매되고... ,local,5,위고비,,
2026-02-11,Daily,2026-02-10 17:14:00,Naver News,https://www.hankyung.com/article/2026021070791,노보노의 특허 침해 소송 여파…힘스&허스 급락,미국 원격의료 기업 힘스&허스가 비만 치료제 위고비를 둘러싼 노보노디스크와의 특허 소송 여파로 하루... 앞서 힘스&허스는 위고비를 복제한 경구용 비만약을 출시 한 달 동안 49달러에 판매하겠다고 발표했다. 이는... ,local,5,위고비,,
2026-02-11,Daily,2026-02-10 16:24:00,Naver News,https://www.asiatime.co.kr/article/20260210500391,송서율 “난임 치료 휴가 제도화 필요”…국민의힘 우수 정책 채택,"난임 치료 휴가 시간 단위 사용, 직장 내 불이익 방지 등 제도화 핵심 국민의힘, 지방선거 앞두고 여성 정책 공모전 통해 실효성 높은 제안 발굴 장동혁 “국가 차원 지원 필요” 강조…난임 근로자 권리 보호 법제화 기대... ",local,5,난임,,
