date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,strategic_score,lgbm_component,strategic_score_norm,final_score,is_top20
2026-07-24,Distribution,2026-07-18 13:01:00,Naver News,https://www.sedaily.com/article/20068937?ref=naver,“디바이스 넘어 더마까지”…약국 문 두드리는 K-뷰티,K-뷰티의 성장세가 뷰티 디바이스에 이어 더마 코스메틱으로도 확산하고 있다. 기능성 화장품을 앞세워 약국을 새로운 유통 채널로 육성하려는 움직임도 활발해지는 모습이다. 18일 업계에 따르면 앳홈은 약국을 핵심 유통 채널로 육성하며 사업 영역을 넓히고 있다.,K-뷰티의 성장세가 뷰티 디바이스에 이어 더마 코스메틱으로도 확산하고 있다. 기능성 화장품을 앞세워 약국을 새로운 유통 채널로 육성하려는 움직임도 활발해지는 모습이다. 18일 업계에 따르면 앳홈은 약국을 핵심 유통 채널로 육성하며 사업 영역을 넓히고 있다. 앳홈의 프라,local,10,바로팜,,,0.8930227641096168,,13.0,8.930227641096169,5.909090909090909,7.721772948294065,True
2026-07-24,Distribution,2026-07-24 07:08:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=330157,[약업신문]한국의약품유통협회 대웅과 협상 결렬…강경 대응 예고,한국의약품유통협회 회관. ©약업신문=전하연 기자한국의약품유통협회가 대웅제약의 거점도매 운영을 둘러싼 갈등과 관련해 협상이 사실상 결렬됐다고 판단하고 다음 달부터 강경 대응에 나서기로 했다.협회는 거...,한국의약품유통협회 회관. ©약업신문=전하연 기자한국의약품유통협회가 대웅제약의 거점도매 운영을 둘러싼 갈등과 관련해 협상이 사실상 결렬됐다고 판단하고 다음 달부터 강경 대응에 나서기로 했다.협회는 거...,local,10,의약품유통,,,0.8737445910568893,,13.0,8.737445910568892,5.909090909090909,7.6061039099776995,True
2026-07-24,BD,2026-07-24 06:06:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=412804,"마운자로 효과에 릴리 '유통 1위'···비만치료제, 지질강하제 제쳐 - 메디칼업저버",한국릴리 마운자로(성분명 세마글루티드)가 국내 시장에서 빠르게 점유율을 확대하고 있다.국내 전체 전문의약품(ETC) 유통 규모의 7.2%를 차지하며 단일 브랜드.,한국릴리 마운자로(성분명 세마글루티드)가 국내 시장에서 빠르게 점유율을 확대하고 있다.국내 전체 전문의약품(ETC) 유통 규모의 7.2%를 차지하며 단일 브랜드,local,10,CSO,,,0.8699415387427842,,12.0,8.699415387427843,5.454545454545454,7.4014674142748875,True
2026-07-24,BD,2026-07-22 08:28:00,Naver News,http://www.press9.kr/news/articleView.html?idxno=79775,"공급 끊어진 릴리 '심발타'·'푸로작', 결국 국내 시장 철수","한국릴리의 우울증·당뇨병성 신경병증성 통증 치료제 '심발타(성분명 둘록세틴)'와 항우울제 '푸로작(성분명 플루옥세틴)'이 국내 시장에서 철수한다.식품의약품안전처에 따르면 한국릴리는 지난 21일 심발타캡슐 30mg·60mg과 푸로작캡슐의 품목허가를 자진 취하했다. 심발타는 세로토닌과 노르에피네프린의 재흡수를 함께 억제하는 선택적 세로토닌·노르에피네프린 재흡수 억제제(SNRI)다. 국내에서는 주요 우울장애와 범불안장애 같은 불안 관련 증상, 당뇨병성 말초신경병증 통증 등 신경병성 통증 등에 사용할 수 있도록 2007년 허.","[프레스나인] 한국릴리의 우울증·당뇨병성 신경병증성 통증 치료제 '심발타(성분명 둘록세틴)'와 항우울제 '푸로작(성분명 플루옥세틴)'이 국내 시장에서 철수한다.식품의약품안전처에 따르면 한국릴리는 지난 21일 심발타캡슐 30mg·60mg과 푸로작캡슐의 품목허가를 자진 취하했다. 심발타는 세로토닌과 노르에피네프린의 재흡수를 함께 억제하는 선택적 세로토닌·노르에피네프린 재흡수 억제제(SNRI)다. 국내에서는 주요 우울장애와 범불안장애 같은 불안 관련 증상, 당뇨병성 말초신경병증 통증 등 신경병성 통증 등에 사용할 수 있도록 2007년 허",local,10,코프로모션,,,0.778879442320079,,15.0,7.78879442320079,6.8181818181818175,7.400549381193201,True
2026-07-24,BD,2026-07-24 11:52:00,Naver News,https://www.dailypharm.com/user/news/340736?REFERER=NP,"[데일리팜]노바티스·베링거, 대형 품목 판권 재편설…업계 '촉각'","노바티스와 베링거인겔하임이 국내 주요 품목의 판매권을 국내 제약사로 넘기거나 회사를 변경하는 방향의 사업 재편을 추진 중이라는 관측이 제기되면서 의약품 유통업계가 촉각을 곤두세우고 있다. 일부 품목은 이미 새로운 판매사가 사실상 결정됐거나 협의가 막바지에 접어든 것으로 알려졌으며, 계약 종료 시점에 맞춰 순차적으로 판권이 이동할 것이라는 전망도 나온다.","노바티스와 베링거인겔하임이 국내 주요 품목의 판매권을 국내 제약사로 넘기거나 회사를 변경하는 방향의 사업 재편을 추진 중이라는 관측이 제기되면서 의약품 유통업계가 촉각을 곤두세우고 있다. 일부 품목은 이미 새로운 판매사가 사실상 결정됐거나 협의가 막바지에 접어든 것으로 알려졌으며, 계약 종료 시점에 맞춰 순차적으로 판권이 이동할 것이라는 전망도 나온다. 다만 회사…",local,10,공동판매,,,0.8328416660082726,,13.0,8.328416660082725,5.909090909090909,7.3606863596859995,True
2026-07-24,Distribution,2026-07-24 06:00:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=539917,뇌졸중 혈전용해제 세대교체 바람부나…베링거 '메탈라제' 급여기준 신설 - 메디팜스투데이,오는 8월부터 국내 급성 허혈성 뇌졸중 치료제 시장에 변화가 예상된다.보건복지부가 23일 공개한 '요양급여의 적용기준 및 방법에 관한 세부사항' 일부개정안에 따르.,오는 8월부터 국내 급성 허혈성 뇌졸중 치료제 시장에 변화가 예상된다.보건복지부가 23일 공개한 '요양급여의 적용기준 및 방법에 관한 세부사항' 일부개정안에 따르,local,10,DKSH,,,0.8307247135848543,,13.0,8.307247135848543,5.909090909090909,7.347984645145489,True
2026-07-24,Distribution,2026-07-24 10:02:00,Naver News,http://www.whosaeng.com/172353,"≪후생신보≫ 대웅제약, ‘나보타 정품 유통망’ 관리 강화",대웅제약(대표 박성수∙이창재)은 보툴리눔 톡신 ‘나보타’의 불법 유통을 차단하고 환자 안전을 보호하기 위해 정품 유통 관리 체계를.,【후생신보】대웅제약(대표 박성수∙이창재)은 보툴리눔 톡신 ‘나보타’의 불법 유통을 차단하고 환자 안전을 보호하기 위해 정품 유통 관리 체계를,local,10,의약품유통,,,0.8232431582494366,,13.0,8.232431582494366,5.909090909090909,7.303095313132983,False
2026-07-24,Distribution,2026-07-21 06:22:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3008481,"베링거인겔하임, 쥴릭파마로 의약품 유통 이관 '촉각' - 의학신문",한국베링거인겔하임이 자사 의약품 유통 공급권을 쥴릭파마코리아로 전격 이관한다. 이에 따라 기존에 베링거인겔하임과 직접 거래하던 국.,[의학신문·일간보사=김상일 기자]한국베링거인겔하임이 자사 의약품 유통 공급권을 쥴릭파마코리아로 전격 이관한다. 이에 따라 기존에 베링거인겔하임과 직접 거래하던 국,local,10,쥴릭,,,0.8207290010840371,,13.0,8.20729001084037,5.909090909090909,7.2880103701405865,False
2026-07-24,BD,2026-07-23 19:16:00,Naver News,https://www.donga.com/news/Health/article/all/20260723/134354537/1,"나보타 매출 1조 넘자 불법 유통도 급증… 대웅제약, AI 모니터링·유통 통제 강화",대웅제약은 보툴리눔 톡신 제품 ‘나보타’의 비정상적인 유통 경로를 추적하고 환자 안전을 확보하기 위해 정품 유통 관리망을 확대했다고 23일 밝혔다.올해 1월부터 대웅제약은 불법 유통이 확인된 거래처와는 거래를 영구 중단하는 제도를 시행하고 있다. 국내 병·의원에 관련….,대웅제약은 보툴리눔 톡신 제품 ‘나보타’의 비정상적인 유통 경로를 추적하고 환자 안전을 확보하기 위해 정품 유통 관리망을 확대했다고 23일 밝혔다.올해 1월부터 대웅제약은 불법 유통이 확인된 거래처와는 거래를 영구 중단하는 제도를 시행하고 있다. 국내 병·의원에 관련…,local,10,콜드체인,,,0.902201174187791,,10.0,9.02201174187791,4.545454545454545,7.231388863308564,True
2026-07-24,Client,2026-07-21 06:00:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=412719,타사 신약 병용 첫 급여 '파드셉+키트루다'…급여 협상 기일 넘겨 - 메디칼업저버,국내 첫 타사 혁신 신약 병용요법 모델이 될 한국아스텔라스 파드셉(성분명 엔포투맙 베도틴)과 한국MSD 키트루다(펨브롤리주맙) 약가 협상이 장기화될 전망이다.이달.,국내 첫 타사 혁신 신약 병용요법 모델이 될 한국아스텔라스 파드셉(성분명 엔포투맙 베도틴)과 한국MSD 키트루다(펨브롤리주맙) 약가 협상이 장기화될 전망이다.이달,local,10,아스텔라스,,,0.8680582641070382,,10.0,8.680582641070382,4.545454545454545,7.026531402824047,True
2026-07-24,BD,2026-07-24 12:22:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=539925,"대웅제약, 자카비 첫 제네릭 허가·우판권 선점…'GVHD' 제외는 변수 - 메디팜스투데이",대웅제약이 노바티스의 골수섬유증 치료제 '자카비정(성분명 룩소리티닙)'의 국내 첫 제네릭 허가를 획득하며 우선판매품목허가권(이하 우판권)까지 확보했다.다만 최근.,대웅제약이 노바티스의 골수섬유증 치료제 '자카비정(성분명 룩소리티닙)'의 국내 첫 제네릭 허가를 획득하며 우선판매품목허가권(이하 우판권)까지 확보했다.다만 최근,local,10,제네릭,,,0.8632033943912751,,10.0,8.632033943912752,4.545454545454545,6.997402184529469,True
