date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward,rl_score
2026-03-05,Client,2026-02-27 14:52:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=16&nid=323900,"[약업신문]노바티스, 방사성 리간드 치료제 제조시설 또..","노바티스社가 미국 텍사스州 북부의 대학도시 덴턴에 4만6,000평방피트 규모의 새로운 방사성 리간드 치료제(RLT) 제조시설을 건립한다고 25일 공표했다.이처럼 특별한 목표를 두고 건립된 새로운 방사성 리간드 ...","노바티스社가 미국 텍사스州 북부의 대학도시 덴턴에 4만6,000평방피트 규모의 새로운 방사성 리간드 치료제(RLT) 제조시설을 건립한다고 25일 공표했다.이처럼 특별한 목표를 두고 건립된 새로운 방사성 리간드 ...",local,10,애보트,,
2026-03-05,Client,2026-03-05 06:06:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=409942,"로수젯, 2278억원 기록하며 명실상부 원탑 '굳히기' - 메디칼업저버",지난해 원외처방 기준 원탑 약물은 한미약품 이상지질혈증치료 복합제 로수젯(성분명 로수바스타틴/에제티미브)이 차지했다.로수젯은 2024.,[메디칼업저버 문윤희 기자] 지난해 원외처방 기준 원탑 약물은 한미약품 이상지질혈증치료 복합제 로수젯(성분명 로수바스타틴/에제티미브)이 차지했다.로수젯은 2024,local,10,한독,,
2026-03-05,Client,2026-02-28 20:18:00,Naver News,https://www.hani.co.kr/arti/hanihealth/pharm/1247045.html,[치유와 동행] 세계 희귀질환의 날 맞아 제약사들 ‘인식 제고’ 한목소리,매년 2월 마지막 날 전 세계 3억명 이상이 앓고 있는 다양한 희귀질환에 대한 인식을 제고하고 치료 환경 개선을 촉구하는 ‘세계 희귀질환의 날’을 맞아 국내에서도 다양한 기업이 한목소리로 희귀질환 인식 제고를 외쳤다. 국내에서도 희귀질환 환자는 꾸준히 보고되고 있다.,매년 2월 마지막 날 전 세계 3억명 이상이 앓고 있는 다양한 희귀질환에 대한 인식을 제고하고 치료 환경 개선을 촉구하는 ‘세계 희귀질환의 날’을 맞아 국내에서도 다양한 기업이 한목소리로 희귀질환 인식 제고를 외쳤다. 국내에서도 희귀질환 환자는 꾸준히 보고되고 있다.,local,10,레코르다티,,
2026-03-05,Client,2026-03-05 12:24:00,Naver News,http://www.bokuennews.com/news/article.html?no=274652,"한국릴리대한비만학회, 세계 비만의 날 다큐멘터리 공개",한국릴리와 대한비만학회가 3월 4일 '세계 비만의 날'을 기념해 비만에 대한 인식 개선과 올바른 치료 환경... 이번 다큐멘터리는 일라이 릴리 앤드 컴퍼니가 한국을 포함한 10개국에서 진행하는 글로벌 캠페인의... ,한국릴리와 대한비만학회가 3월 4일 '세계 비만의 날'을 기념해 비만에 대한 인식 개선과 올바른 치료 환경... 이번 다큐멘터리는 일라이 릴리 앤드 컴퍼니가 한국을 포함한 10개국에서 진행하는 글로벌 캠페인의... ,local,10,릴리,,
2026-03-05,Client,2026-03-05 14:39:00,Naver News,https://www.news1.kr/bio/welfare-medical/6091404,한국로슈 림프종 치료제 '컬럼비' 암질심 통과,한국로슈의 림프종 치료제 '컬럼비주'(성분명 글로피타맙)와 한국다케다제약의 전이성 결장직장암 치료제 '프루자클라캡슐'(성분명 프루퀸티닙)의 건강보험 급여 적용 기 ….,한국로슈의 림프종 치료제 '컬럼비주'(성분명 글로피타맙)와 한국다케다제약의 전이성 결장직장암 치료제 '프루자클라캡슐'(성분명 프루퀸티닙)의 건강보험 급여 적용 기 …,local,10,로슈,,
2026-03-05,Distribution,2026-03-04 14:36:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=530339,"바로팜, '약국 주도 K-뷰티' 선봉장 브랜드 입점 가속화 - 약사공론",약국 경영 토탈 플랫폼 기업 바로팜(대표이사 김슬기)이 K-뷰티의 새로운 격전지로 떠오른 약국 시장의 성장을 선도하며 유통 혁신을 이끌고 있다.,약국 경영 토탈 플랫폼 기업 바로팜(대표이사 김슬기)이 K-뷰티의 새로운 격전지로 떠오른 약국 시장의 성장을 선도하며 유통 혁신을 이끌고 있다. 바로팜은 의약품을,local,10,바로팜,,
2026-03-05,Client,2026-03-04 21:20:00,Naver News,http://www.kwangju.co.kr/article.php?aid=1772626500796278006,“비만치료제 살 곳 없나요”,Forbidden You don't have permission to access this resource.,"Forbidden
You don't have permission to access this resource.",local,10,품절,,
2026-03-05,Client,2026-03-05 18:26:00,Naver News,https://www.ccdailynews.com/news/articleView.html?idxno=2401344,"심평원, 약제 급여평가 결과 공개…항암·뇌전증 치료제 포함","건강보험심사평가원(원장 강중구)이 2026, 3차 약제급여평가위원회 심의 결과를 공개했다. 항암 치료제와 뇌전증 치료제 등 주요 의약품의 건강보험 적용 여부와 급여 범위 확대 적정성이 이번 평가에서 다뤄졌다.이번 심의에서는 신규 약제의 급여 적정성과 기존 위험분담계약 약제의 사용 범위 확대 여부가 함께 검토됐다. 약제급여평가위원회는 임상적 유효성과 비용 대비 효과성, 환자 치료 접근성 등을 종합적으로 고려해 건강보험 적용 여부를 판단한다.심의 결과, 바이엘코리아의 전립선암 치료제 '뉴베카정300밀리그램(다로루타마이드)'은 평가금액.","건강보험심사평가원(원장 강중구)이 2026, 3차 약제급여평가위원회 심의 결과를 공개했다. 항암 치료제와 뇌전증 치료제 등 주요 의약품의 건강보험 적용 여부와 급여 범위 확대 적정성이 이번 평가에서 다뤄졌다.이번 심의에서는 신규 약제의 급여 적정성과 기존 위험분담계약 약제의 사용 범위 확대 여부가 함께 검토됐다. 약제급여평가위원회는 임상적 유효성과 비용 대비 효과성, 환자 치료 접근성 등을 종합적으로 고려해 건강보험 적용 여부를 판단한다.심의 결과, 바이엘코리아의 전립선암 치료제 '뉴베카정300밀리그램(다로루타마이드)'은 평가금액",local,10,바이엘,,
2026-03-05,Client,2026-03-03 10:32:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=530208,"옵디보·여보이 병용, MSI-H/dMMR 전이성 직결장암 적응증 확대 - 약사공론",한국오노약품공업(대표이사: 사토 칸)과 한국 BMS제약(대표이사: 이혜영)은 항 PD-1 옵디보주(성분명: 니볼루맙)와 항 CTLA-4 여보이주(성분명: 이필리무.,한국오노약품공업(대표이사: 사토 칸)과 한국 BMS제약(대표이사: 이혜영)은 항 PD-1 옵디보주(성분명: 니볼루맙)와 항 CTLA-4 여보이주(성분명: 이필리무,local,10,BMS,,
2026-03-05,Client,2026-03-04 22:38:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=251952,"머크 바벤시오, 대규모 리얼월드 대이터 공개 外","◇머크 바벤시오, 대규모 리얼월드 대이터 공개한국머크 헬스케어(대표 크리스토프 하만)는 지난달 26일부터 28일까지 미국 샌프란시스코에서 열린 ‘2026 미국임상종양학회 비뇨생식기암 심포지엄(American Society of Clinical Oncology Genitourinary Cancers Symposium, ASCO GU)’에서 바벤시오(성분명 아벨루맙)의 최신 실사용 데이터(Real-World Data, RWD)가 대거 공개됐다고 밝혔다.,먼저 바벤시오의 허가 임상연구인 JAVELIN Bladder 100과 실제 진료현장.","◇머크 바벤시오, 대규모 리얼월드 대이터 공개한국머크 헬스케어(대표 크리스토프 하만)는 지난달 26일부터 28일까지 미국 샌프란시스코에서 열린 ‘2026 미국임상종양학회 비뇨생식기암 심포지엄(American Society of Clinical Oncology Genitourinary Cancers Symposium, ASCO GU)’에서 바벤시오(성분명 아벨루맙)의 최신 실사용 데이터(Real-World Data, RWD)가 대거 공개됐다고 밝혔다.,먼저 바벤시오의 허가 임상연구인 JAVELIN Bladder 100과 실제 진료현장",local,10,머크,,
