date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-02-13,Daily,2026-02-12 21:46:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=251634,"FDA, 키트루다 난소암 적응증 추가 승인",미국 식품의약국(FDA)이 MSD(미국 머크)의 면역항암제 키트루다(성분명 펨브롤리주맙)를 난소암 치료제로 확대 승인했다. MSD는 FDA가 키트루다와 피하주사 제형인 키트루다 큐렉스(Keytruda Qlex)를 PD-L1 발현 양성(CPS≥1)... ,local,5,항암제,,
2026-02-13,Daily,2026-02-12 21:01:00,Naver News,https://biz.heraldcorp.com/article/10675104?ref=naver,"“먹는 위고비는 100% 사기”…현직 의사의 ‘경고’, 왜?","‘먹는 위고비’는 100% 사기라면서 주의를 당부했다. 우창윤은 지난 10일 공개된 유튜브 ‘신여성’에 출연해 최근 유행하고 있는 위고비, 마운자로 등 다이어트 약에 대해 언급했다. 우창윤은 “먹는 위고비가... ",local,5,위고비,,
2026-02-13,Daily,2026-02-12 20:46:00,Naver News,https://www.obsnews.co.kr/news/articleView.html?idxno=1514088,"[월드 e 브리핑] 미국 국가부채, 10년 뒤 9경 원 전망","건강을 중시하는 소비 트렌드와 위고비 같은 비만 치료제 확산으로 술을 멀리하는 사람들이 늘고 있는겁니다. 회사 측은 ""유럽 등 성장성이 낮은 시장부터 조직을 줄이겠다""며 올해 이익 전망치도 낮췄습니다. 경기... ",local,5,위고비,,
2026-02-13,Daily,2026-02-12 20:45:00,Naver News,https://www.mt.co.kr/society/2026/02/12/2026021220344018653,"두쫀쿠·술도 먹는데…홍현희, 위고비 없이 '60→49㎏' 된 비결은 [셀럽...","식초를 곁들인 그는 ""이렇게 먹으니 먹는 양이 현저히 줄었다""고 전했다. 홍현희는 최근 위고비·마운자로 등 비만치료제 도움없이 식습관 개선과 혈당 관리로만 60㎏에서 49㎏까지 약 10㎏을 감량했다고 밝혀 화제를 모았다.",local,5,위고비,,
2026-02-13,Daily,2026-02-12 20:19:00,Naver News,https://www.mk.co.kr/article/11961625,“체중 20% 감량 효과?”…위고비 뛰어넘는 ‘차세대 약’ 나올까,"공동연구진, 국제학술지 발표 주사에서 먹는 약으로 변화 비만 치료제 ‘위고비’와 ‘마운자로’를... 논문 제1저자로 참여한 손장원 부천성모병원 교수는 “(위고비, 마운자로 같은) 기존 ‘글루카곤 유사 펩타이드-1... ",local,5,위고비,,
2026-02-13,Daily,2026-02-12 19:30:00,Naver News,https://www.gnnews.co.kr/news/articleView.html?idxno=630519,[의학칼럼]암 의심 시 '다학제 진료' 받아보길,"이 여정을 잘 이끌기 위해서는 수술, 항암제, 방사선치료 등 다양한 치료 방법을 환자 상태에 맞게 조율하는 것이 중요합니다. 이 복잡한 과정을 체계적으로 설계해 주는 것이 바로 다학제 진료입니다. 특히 고령이거나 다른... ",local,5,항암제,,
2026-02-13,Daily,2026-02-12 19:20:00,Naver News,http://www.thefirstmedia.net/news/articleView.html?idxno=193559,"삼양바이오팜, 중동 최대 의료 전시회서 봉합사∙지혈제 기술력 선봬","주력 제품인 봉합사와 항암제를 통해 사업 기반을 강화하고, 미용성형 제품과 자체 개발한 mRNA 약물 전달체 기술을 바탕으로 중장기 성장 전략을 추진하고 있다. /더퍼스트미디어",local,5,항암제,,
2026-02-13,Daily,2026-02-12 19:20:00,Naver News,http://www.thefirstmedia.net/news/articleView.html?idxno=193564,"분당서울대병원 내분비대사내과 임수 교수팀, '차세대 비만약' 개발 전...","▲분당서울대병원 내분비대사내과 임수 교수(왼쪽), 부천성모병원 손장원 교수(오른쪽) 위고비, 마운자로 등으로 대표되는 GLP-1 기반 비만 치료제가 식욕 및 에너지 소비와 연관된 장·췌장 호르몬 신호를 복합적으로... ",local,5,위고비,,
2026-02-13,Daily,2026-02-12 18:50:00,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=429264,"슈퍼버그에서 면역 치료까지… 인트론바이오, 27년 뚝심이 빚은 '바이오...","비타민 음료와 백신 유통을 병행하는 광동제약과 항암제 전문 보령이 조정을 받았다. 탈모 화장품과 진단 사업을 영위하는 바이오니아와 단백질 분석 전문 프로티아, 동물용 백신의 옵티팜도 소폭 하락하며 장을 마쳤다.... ",local,5,항암제,,
2026-02-13,Daily,2026-02-12 18:16:00,Naver News,http://www.queen.co.kr/news/articleView.html?idxno=451281,"[손주 보러 세계일주 - 할매가 간다] 선우용여 딸 최연제, 난임 치료 전...",그 후 한의학에 빠져 공부를 시작한 연제는 현재 난임 치료 전문 한의사로 활동하며 또 다른 아픔을 가진 환자들을 돌보고 있다. 어려운 시간 끝에 선물처럼 찾아온 이튼을 만난 최연제와 그녀가 사는 세상을 만나보자.... ,local,5,난임,,
