date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,score_ag_norm,lgbm_score_norm,final_score,strategic_score,lgbm_component,is_top20
2026-02-19,Distribution,2026-02-19 08:42:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=02909366645352160,"""국내 도매상서 글로벌 의약품 유통 디지털 혁신 퍼스트무버 도약""[블루엠텍 대해부①]","""의약품 유통의 디지털 전환을 주도하는 플랫폼이자 기존 패러다임을 바꾸는 글로벌 디지털 혁신 퍼스트무버(선구자)로 도약하겠다."" 김현수 블루엠텍 대표. (사진=이데일리 김태형 기자) 국내 의약품 유통업계 최초 이커머스 직거래 플랫폼 출시김현수(사진) 블루엠텍(4395...","""의약품 유통의 디지털 전환을 주도하는 플랫폼이자 기존 패러다임을 바꾸는 글로벌 디지털 혁신 퍼스트무버(선구자)로 도약하겠다."" 김현수 블루엠텍 대표. (사진=이데일리 김태형 기자) 국내 의약품 유통업계 최초 이커머스 직거래 플랫폼 출시김현수(사진) 블루엠텍(4395...",local,10,지오영,,,0.15071096598363187,,1.0,0.15071096598363187,13.101421931967263,18.0,5.753554829918159,True
2026-02-19,Distribution,2026-02-19 08:42:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=02915926645352160,"""올해 비만약 이어 에스테틱 유통 확대로 매출 첫 2000억·흑자 전환 예고""[블루엠텍 대해부...",의약품 이커머스(전자상거래) 기업 블루엠텍(439580)은 의약품 유통을 넘어 에스테틱으로 사업 영역을 확대하고 있다. 블루엠텍은 자사의 최대 무기인 온라인 유통의 강점을 살...,이 기사는 2026년02월09일 15시25분에 팜이데일리 프리미엄 콘텐츠로 선공개 되었습니다. 의약품 이커머스(전자상거래) 기업 블루엠텍(439580)은 의약품 유통을 넘어 에스테틱으로 사업 영역을 확대하고 있다. 블루엠텍은 자사의 최대 무기인 온라인 유통의 강점을 살...,local,10,블루엠텍,,,0.40646397484708946,,1.0,0.40646397484708946,12.41292794969418,16.0,7.032319874235448,True
2026-02-19,Distribution,2026-02-19 08:42:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=02912646645352160,"""AI·온라인 플랫폼 중심의 의약품 유통 디지털 전환 박차""[블루엠텍 대해부②]",의약품 이커머스(전자상거래) 기업 블루엠텍(439580)은 온라인 플랫폼 중심의 의약품 유통 디지털 전환(DX)에 박차를 가하고 있다. 여기에 더해 블루엠텍은 인공지능(AI)...,이 기사는 2026년02월09일 15시24분에 팜이데일리 프리미엄 콘텐츠로 선공개 되었습니다. 의약품 이커머스(전자상거래) 기업 블루엠텍(439580)은 온라인 플랫폼 중심의 의약품 유통 디지털 전환(DX)에 박차를 가하고 있다. 여기에 더해 블루엠텍은 인공지능(AI)...,local,10,블루엠텍,,,0.2501889750672726,,1.0,0.2501889750672726,12.100377950134545,16.0,6.250944875336363,True
2026-02-19,Distribution,2026-02-14 06:02:00,Naver News,https://www.dailypharm.com/user/news/335773?REFERER=NP,"[데일리팜]""2월 오픈, 큰 놈이 온다""...버스광고 시작한 창고형약국","소비자가 직접 카트를 끌고 약을 쇼핑하는 형태의 창고형 약국 개념을 첫 도입한 메가팩토리약국이 버스 옥외 광고에 나서 이목이 쏠린다. 메가팩토리약국 서울점이 위치한 금천 홈플러스 통과 노선을 중심으로 약국 자체에 대한 광고를 진행하고 나선 것이다. 자연스럽게 소비자들에게 창고형 약국인 메가팩토리약국을 홍보하겠다는 의도로 풀이되는데, 개별 약국 광고 사례는 이례적이….","소비자가 직접 카트를 끌고 약을 쇼핑하는 형태의 창고형 약국 개념을 첫 도입한 메가팩토리약국이 버스 옥외 광고에 나서 이목이 쏠린다. 메가팩토리약국 서울점이 위치한 금천 홈플러스 통과 노선을 중심으로 약국 자체에 대한 광고를 진행하고 나선 것이다. 자연스럽게 소비자들에게 창고형 약국인 메가팩토리약국을 홍보하겠다는 의도로 풀이되는데, 개별 약국 광고 사례는 이례적이…",local,10,지오영,,,0.2348640013106075,,1.0,0.2348640013106075,11.469728002621215,15.0,6.174320006553037,True
2026-02-19,Client,2026-02-19 10:46:00,Naver News,https://www.widedaily.com/news/articleView.html?idxno=288901,"항암 새표준 '신약 병용'…""한국 환자 위한 표준 어디에""",암 치료의 해법이 '하나의 약'이 아닌 '조합'으로 옮겨왔지만 보험급여 규제는 이 의학 발전을 뒤따르지 못한다는 목소리가 높아지고 있다.19일 관련업계에 따르면 '신약 병용요법'은 치료 효과를 획기적으로 높일 수 있음에도 현행 보험급여 구조로 인해 환자의.,[서울=뉴시스]송연주 기자 = 암 치료의 해법이 '하나의 약'이 아닌 '조합'으로 옮겨왔지만 보험급여 규제는 이 의학 발전을 뒤따르지 못한다는 목소리가 높아지고 있다.19일 관련업계에 따르면 '신약 병용요법'은 치료 효과를 획기적으로 높일 수 있음에도 현행 보험급여 구조로 인해 환자의,local,10,MSD,,,0.4303034731240486,,1.0,0.4303034731240486,11.260606946248098,14.0,7.1515173656202435,True
2026-02-19,Client,2026-02-17 08:00:00,Naver News,https://biz.newdaily.co.kr/site/data/html/2026/02/13/2026021300260.html,국내 비만약 시장 '지각변동' 예고 … 도전장 내민 기업은,글로벌 비만치료제 시장은 일라이 릴리의 '마운자로'와 노보 노디스크의 '위고비'가 양분하고 있다. 국내 시장도 역시 같은 흐름을 보이고 있다. 다만 올해 하반기 한미약품의 GLP-1 계열 비만 신약이 시장에 출시될 예정이다. 글로벌 블록버스터 중심으로 형성된 국내 비만약 시장에 국산 신약이 새로운 돌풍이 될 수 있을지 주목된다.17일 업계에 따르면 한미약품은 지난해 12월 GLP-1 계열 비만·대사질환 치료제 '에페...,글로벌 비만치료제 시장은 일라이 릴리의 '마운자로'와 노보 노디스크의 '위고비'가 양분하고 있다. 국내 시장도 역시 같은 흐름을 보이고 있다.&nbsp;다만 올해 하반기 한미약품의 GLP-1 계열 비만 신약이 시장에 출시될 예정이다. 글로벌 블록버스터 중심으로 형성된 국내 비만약 시장에 국산 신약이 새로운 돌풍이 될 수 있을지 주목된다.17일 업계에 따르면 한미약품은 지난해 12월 GLP-1 계열 비만·대사질환 치료제 '에페...,local,10,품귀,,,0.42595364199036895,,1.0,0.42595364199036895,11.251907283980739,14.0,7.129768209951845,True
2026-02-19,Client,2026-02-19 20:23:00,Naver News,https://www.mk.co.kr/article/11966601,"“너도나도 위고비 맞더니”…미국 식당서 사라지는 ‘슈퍼 사이즈’, 왜? - 매일경제",미국 외식업계가 수십 년간 고수해온 ‘대용량’ 전략을 포기하고 음식 제공량을 줄이는 추세다. 기록적인 물가 상승으로 인한 원가 부담과 비만치료제 보급에 따른 소비자 식습관 변화가 맞물린 결과로 풀이된다. 영국 일간 파이낸셜타임스(FT)는 18일(현지시간) 미국 내 주요 외식 체인들이 1인분 분량을 조정한 메뉴를 잇따라 도입하고 있다고 보도했다.,미국 외식업계가 수십 년간 고수해온 ‘대용량’ 전략을 포기하고 음식 제공량을 줄이는 추세다. 기록적인 물가 상승으로 인한 원가 부담과 비만치료제 보급에 따른 소비자 식습관 변화가 맞물린 결과로 풀이된다. 영국 일간 파이낸셜타임스(FT)는 18일(현지시간) 미국 내 주요 외식 체인들이 1인분 분량을 조정한 메뉴를 잇따라 도입하고 있다고 보도했다. 보도에 따르,local,10,위고비,,,0.14917311022064647,,1.0,0.14917311022064647,10.698346220441294,14.0,5.745865551103233,True
2026-02-19,Zuellig,2026-02-13 16:52:00,Naver News,https://new.dailypharm.com/user/news/335763?REFERER=NP,"[데일리팜]지피테라퓨틱스, 금연보조제 '니코틴엘' 도입",글로벌 헬스케어 솔루션 기업 쥴릭파마 커머셜 사업부 지피테라퓨틱스코리아는글로벌 제약사 닥터레디스와 파트너십을 체결하고 금연보조제 '니코틴엘'의 국내 유통 및 판매에 나선다고 밝혔다. 지피테라퓨틱스코리아는 그간 다수의 컨슈머헬스케어(CHC) 브랜드를 국내 시장에 안착시킨 경험을 바탕으로 니코틴엘을 포트폴리오에 추가하며 사업 경쟁력을 강화한다는 전략이다.,글로벌 헬스케어 솔루션 기업 쥴릭파마 커머셜 사업부 지피테라퓨틱스코리아는글로벌 제약사 닥터레디스와 파트너십을 체결하고 금연보조제 '니코틴엘'의 국내 유통 및 판매에 나선다고 밝혔다. 지피테라퓨틱스코리아는 그간 다수의 컨슈머헬스케어(CHC) 브랜드를 국내 시장에 안착시킨 경험을 바탕으로 니코틴엘을 포트폴리오에 추가하며 사업 경쟁력을 강화한다는 전략이다. 니코틴엘은…,local,10,쥴릭,,,0.2035614932881087,,1.0,0.2035614932881087,10.207122986576216,13.0,6.017807466440543,True
2026-02-19,Client,2026-02-19 11:52:00,Naver News,https://www.munhwa.com/article/11569080?ref=naver,“올리브 오일이 천연 위고비?”… 비만약 사칭 마케팅에 제약사 골머리,비만약 인기에 편승해 ‘먹는 위고비’ ‘천연 위고비’ 등으로 일반 식품을 의약품인 것처럼 홍보하는 ‘사칭 마케팅’이 극성을 부리면서 위고비와 마운자로를 국내 공급하는 한국노보노디스크제약과 한국릴리가 골머리를 앓고 있다. 19일 제약업계에 따르면 다수의 중소 식품 업체는.,비만약 인기에 편승해 ‘먹는 위고비’ ‘천연 위고비’ 등으로 일반 식품을 의약품인 것처럼 홍보하는 ‘사칭 마케팅’이 극성을 부리면서 위고비와 마운자로를 국내 공급하는 한국노보노디스크제약과 한국릴리가 골머리를 앓고 있다. 19일 제약업계에 따르면 다수의 중소 식품 업체는,local,10,노보노디스크,,,0.612968266935504,,1.0,0.612968266935504,9.825936533871008,11.0,8.06484133467752,True
2026-02-19,BD,2026-02-19 13:02:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=134734,"‘파슬로덱스’, 제네릭 줄잇고 약가 인하…‘포시가’ 철수 닮은꼴?","아스트라제네카 유방암 치료제 ‘파슬로덱스(풀베스트란트)’ 제네릭 시장에 삼진제약이 가세하며 국내 제약사 간의 경쟁이 4파전으로 확대됐다. 오리지널의 약가 인하와 맞물려 향후 시장 주도권을 둘러싼 치열한 눈치싸움이 예상된다.19일 식품의약품안전처에 따르면 삼진제약은 최근 파슬로덱스 제네릭인 ‘풀베서드’ 품목 허가를 획득했다. 이로써 국내 풀베스트란트 시장은 선두주자인 보령(제품명 풀베트)을 비롯해 한국코러스(제품명 엘브라칸), 동국제약(제품명 풀베란트)에 이어 삼진제약까지 총 4개사가 격돌하는 구도가 됐다.","아스트라제네카 유방암 치료제 ‘파슬로덱스(풀베스트란트)’ 제네릭 시장에 삼진제약이 가세하며 국내 제약사 간의 경쟁이 4파전으로 확대됐다. 오리지널의 약가 인하와 맞물려 향후 시장 주도권을 둘러싼 치열한 눈치싸움이 예상된다.19일 식품의약품안전처에 따르면 삼진제약은 최근 파슬로덱스 제네릭인 ‘풀베서드’ 품목 허가를 획득했다. 이로써 국내 풀베스트란트 시장은 선두주자인 보령(제품명 풀베트)을 비롯해 한국코러스(제품명 엘브라칸), 동국제약(제품명 풀베란트)에 이어 삼진제약까지 총 4개사가 격돌하는 구도가 됐다. 이번 삼진제약의 풀베서드는",local,8,아스트라제네카,,,0.4992790646739329,,0.8,0.4992790646739329,9.798558129347866,12.0,6.496395323369665,True
