date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-02-12,Daily,2026-02-11 23:10:00,Naver News,https://www.sedaily.com/article/20008211?ref=naver,"“위고비 알약이 20만원”…짝퉁 아닌 美 정부의 ‘트럼프RX’, 파격 할...","비만 치료제 위고비를 검색하면 주사형은 199달러(약 27만원), 알약형은 149달러(약 20만원)부터 표시된다.... ◇ 비만약·난임약 등 최대 93% 할인 9일 기준 트럼프RX에는 비만 치료제 위고비·젭바운드, 난임 치료제... ",local,5,위고비,,
2026-02-12,Daily,2026-02-11 21:00:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=529404,"[총회=대전] 한약사 문제 해결 의지 재확인 ""30년 더는 방치 안 된다""","류성철 지오영 부사장, 김상권 지오팜 전무, 선용우 동아제약 광역장, 장두진 광동제약 광역장 등이 참석했다. 2부 총회에서는 지부 2025년도 사업성과 및 2026년도 사업계획과 세입·세출 결산 및 예산안 등 중요 안건들이... ",local,5,지오영,,
2026-02-12,Daily,2026-02-11 18:20:00,Naver News,http://www.finomy.com/news/articleView.html?idxno=249591,"탈모 치료 관련주, '껑충껑충' 프롬바이오·현대약품·샤페론... '주르륵...",지난 1992년 설립된 알리코제약은 일반·전문의약품을 포함한 제네릭을 제조하고 위탁생산사 CSO를 통해 전국 종합병원·의원 등에 판매하는 사업을 하고 있다. 인스코비는 뷰티 브랜드 '코랄헤이즈(Coralhaze)'가 지난해... ,local,5,CSO,,
2026-02-12,Daily,2026-02-11 18:18:00,Naver News,https://www.ibabynews.com/news/articleView.html?idxno=148667,"잠실차병원 난임센터, 최지영 교수 진료 시작",2월 20일부터 잠실차병원 난임센터에서 진료를 시작하는 최지영 교수. ⓒ잠실차병원 난임센터 잠실차병원 난임센터(원장 이학천)는 최지영 교수가 2월 20일부터 진료를 시작한다고 11일 밝혔다. 최지영 교수는 시험관아기... ,local,5,난임,,
2026-02-12,Daily,2026-02-11 17:14:00,Naver News,https://www.startuptoday.co.kr/news/articleView.html?idxno=585576,"[기획] 'R&D 확대' 종근당, 실적 숨 고르기 속 글로벌 임상 전진","종근당 관계자는 ""지난해 펙수클루, 고덱스, 프롤리아, 리피로우 등 기존 품목과 뉴라펙, 위고비, 스티바가 등 신제품이 고루 성장한 것이 매출 신장에 반영됐다""며 ""영업이익은 연구개발비 투자가 증가하면서 감소한... ",local,5,위고비,,
2026-02-12,Daily,2026-02-11 17:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=406834,"지피테라퓨틱스, 금연보조제 '니코틴엘'로 일반의약품 확장 가속","글로벌 헬스케어 솔루션 기업 쥴릭파마(Zuellig Pharma)의 커머셜 사업부 지피테라퓨틱스코리아(ZP Therapeutics Korea, 대표 김정헌)가 글로벌 제약사 닥터레디스(Dr. Reddy's Laboratories)와의 파트너십을 통해 금연보조제... ",local,5,쥴릭파마,,
2026-02-12,Daily,2026-02-11 17:01:00,Naver News,https://shindonga.donga.com/3/all/13/6097522/1,고래 춤추게 하는 울산 앞바다에 다산의 비밀이 있다,"필자는 울산에서만 23년째 난임 전문병원을 운영하고 있다. 의학적 통계로 명확히 단정할 수는 없지만 난임 시술, 즉 인공수정이나 시험관아기시술을 받은 뒤 임신에 성공하는 비율이 다른 지역보다 높게 느껴질 때가... ",local,5,난임,,
2026-02-12,Daily,2026-02-11 16:50:00,Naver News,https://www.joongboo.com/news/articleView.html?idxno=363717076,인천 송도 '글로벌 특화병원' 또 장기 지연 우려…경제청 대응 주목,"해당 계획서에 따르면 차바이오는 약 1조5천억 원을 투입해 송도 1공구 국제병원 부지 3만3천㎡ 규모에 난임 전문병원, 임상시험센터, 줄기세포치료센터 등 의료시설(250~300병상)과 차의과학대 송도캠퍼스, 연구시설, 시약... ",local,5,난임,,
2026-02-12,Daily,2026-02-11 16:16:00,Naver News,http://www.doctorstimes.com/news/articleView.html?idxno=236779,[병원계 소식] 2월 11일,"■잠실차병원 난임센터, 최지영 교수 진료 시작 잠실차병원 난임센터(원장 이학천)는 최지영 교수가 2월20일부터 진료를 시작한다고 밝혔다. 최지영 교수는 시험관아기 시술 및 인공수정, 다낭성난소증후군(배란장애)... ",local,5,난임,,
2026-02-12,Daily,2026-02-11 16:00:00,Naver News,https://www.fortunekorea.co.kr/news/articleView.html?idxno=51607,"""육포 뜨고 팝콘 졌다"" 위고비가 바꾼 간식 지도","위고비 같은 GLP-1 계열 비만 치료제가 확산되면서 탄수화물 함량은 낮고 적은 양으로도 포만감을 주는 영양 밀집형 간식에 수요가 몰린 것이다. 웰스파고의 농업 경제학자 마이클 스완슨은 ""GLP-1은 일시적인 유행이... ",local,5,위고비,,
